uid,db,ID
Q5SWX3,Ensembl,ENSG00000148660.22
H0YGZ2,Ensembl,ENSG00000197653.16
H0YGZ2,Ensembl,ENSG00000281935.1
A0A0G2JQC1,Ensembl,ENSG00000273984.4
A0A0G2JQC1,Ensembl,ENSG00000273822.5
A0A0G2JQC1,Ensembl,ENSG00000278303.4
A0A0G2JQC1,Ensembl,ENSG00000276613.4
Q6PJI1,Ensembl,ENSG00000088727.14
B4DRE2,Ensembl,ENSG00000079150.19
B4DWD8,Ensembl,ENSG00000130714.19
J3QK82,Ensembl,ENSG00000071994.11
F2Z2B3,Ensembl,ENSG00000168067.12
G5E9J7,Ensembl,ENSG00000072195.15
A0A1B0GU54,Ensembl,ENSG00000080503.25
H0Y6K2,Ensembl,ENSG00000215077.10
H0Y6K2,Ensembl,ENSG00000234507.9
H0Y6K2,Ensembl,ENSG00000204256.14
A0A0C4DFW9,Ensembl,ENSG00000078900.15
Q5TDX8,Ensembl,ENSG00000167098.12
A0A7P0TAV1,Ensembl,ENSG00000111335.14
Q71RC1,Ensembl,ENSG00000267954.2
A0A7P0Z454,Ensembl,ENSG00000144233.12
H0YDN4,Ensembl,ENSG00000203697.12
A0A7I2V343,Ensembl,ENSG00000171960.12
E7EVI9,Ensembl,ENSG00000164808.17
B7Z3L9,Ensembl,ENSG00000178234.13
A0A5F9ZHJ6,Ensembl,ENSG00000145362.21
E9PJI6,Ensembl,ENSG00000172530.22
H0YCZ5,Ensembl,ENSG00000144741.19
H0YCZ5,Ensembl,ENSG00000282739
C4B7M2,Ensembl,ENSG00000104133.16
G3V122,Ensembl,ENSG00000177182.11
Q5T1J1,Ensembl,ENSG00000147955.18
F6TI76,Ensembl,ENSG00000188603.22
C9J3M6,Ensembl,ENSG00000172139.15
C9J3M6,Ensembl,ENSG00000285044.2
F5H7X1,Ensembl,ENSG00000110801.14
F5H7X1,Ensembl,ENSG00000256950.2
A0A8I5KST1,Ensembl,ENSG00000165240.22
C9JLG9,Ensembl,ENSG00000104044.16
C9JLG9,Ensembl,ENSG00000277361.2
A0A087WUL6,Ensembl,ENSG00000262919.8
H3BPN2,Ensembl,ENSG00000179958.10
M0R338,Ensembl,ENSG00000130511.16
B4DP25,Ensembl,ENSG00000106346.12
B4E099,Ensembl,ENSG00000161692.18
G5E9N2,Ensembl,ENSG00000067445.22
E5RHV9,Ensembl,ENSG00000198791.12
Q5JWS5,Ensembl,ENSG00000126001.16
B3KVK8,Ensembl,ENSG00000177058.12
A0A0G2JHI2,Ensembl,ENSG00000240118.7
A0A0G2JHI2,Ensembl,ENSG00000243594.7
A0A0G2JHI2,Ensembl,ENSG00000243067.7
A0A0G2JHI2,Ensembl,ENSG00000239836.7
A0A6I8PTZ2,Ensembl,ENSG00000105479.16
A6YPU5,Ensembl,ENSG00000149716.13
A0A7I2V5Z5,Ensembl,ENSG00000123815.13
Q05GC8,Ensembl,ENSG00000124496.13
A0A0C4DFP7,Ensembl,ENSG00000173918.15
A0A1W2PQ48,Ensembl,ENSG00000042429.12
Q9BV00,Ensembl,ENSG00000163431.13
Q5EP54,Ensembl,ENSG00000229295.11
E9PF00,Ensembl,ENSG00000182149.21
F6UZG9,Ensembl,ENSG00000134452.20
A0A0G2JR46,Ensembl,ENSG00000277585.5
H0Y6T6,Ensembl,ENSG00000234809.8
H0Y6T6,Ensembl,ENSG00000206484.10
H0Y6T6,Ensembl,ENSG00000228867.8
H0Y6T6,Ensembl,ENSG00000235773.8
H0Y6T6,Ensembl,ENSG00000137404.15
H0Y6T6,Ensembl,ENSG00000236843.8
H0Y6T6,Ensembl,ENSG00000228854.8
K7EM15,Ensembl,ENSG00000108679.13
R4GND1,Ensembl,ENSG00000170035.16
Q6P5W7,Ensembl,ENSG00000054277.14
A0A8Q3WKW0,Ensembl,ENSG00000197766.9
J3QL22,Ensembl,ENSG00000141030.13
A0A8V8TN25,Ensembl,ENSG00000058262.11
K7ERD3,Ensembl,ENSG00000122490.19
Q5JZH4,Ensembl,ENSG00000124104.19
D9IPD9,Ensembl,ENSG00000139567.13
A0A7P0TBF9,Ensembl,ENSG00000142089.17
A4F3V8,Ensembl,ENSG00000140465.15
K7ESL1,Ensembl,ENSG00000141759.15
Q3SY61,Ensembl,ENSG00000162687.19
F8WED3,Ensembl,ENSG00000198898.15
A0A7P0TAH4,Ensembl,ENSG00000100023.20
B7ZKW7,Ensembl,ENSG00000145242.14
E9PK98,Ensembl,ENSG00000117859.19
G3V1T1,Ensembl,ENSG00000110011.14
G5E9V9,Ensembl,ENSG00000081154.12
B7Z9X4,Ensembl,ENSG00000103034.15
A0A3B3ISR7,Ensembl,ENSG00000178105.12
C9IYW5,Ensembl,ENSG00000185038.15
F2Z2Z9,Ensembl,ENSG00000102024.19
Q6PJR4,Ensembl,ENSG00000164116.17
Q5T1S4,Ensembl,ENSG00000136933.17
A2AB90,Ensembl,ENSG00000206208.11
A2AB90,Ensembl,ENSG00000231925.14
C9JLB7,Ensembl,ENSG00000154814.14
A0A087WZM7,Ensembl,ENSG00000131778.20
A0A087WWE7,Ensembl,ENSG00000176731.12
J3QR18,Ensembl,ENSG00000177302.15
J3QR18,Ensembl,ENSG00000284238.2
K7EQE4,Ensembl,ENSG00000118894.15
F8VRN7,Ensembl,ENSG00000198270.13
A0A0G2JKZ1,Ensembl,ENSG00000206281.11
A0A0G2JKZ1,Ensembl,ENSG00000112493.12
A0A0G2JKZ1,Ensembl,ENSG00000236490.9
Q9BTR4,Ensembl,ENSG00000076043.11
B4DSH7,Ensembl,ENSG00000102100.16
A0A087WV17,Ensembl,ENSG00000170909.14
A0A0S2Z4L3,Ensembl,ENSG00000184500.16
B0QYH2,Ensembl,ENSG00000100209.11
K7EMU8,Ensembl,ENSG00000130816.17
Q5T8L4,Ensembl,ENSG00000153498.12
Q5T8L4,Ensembl,ENSG00000275865.2
G3V111,Ensembl,ENSG00000120910.15
B4DJ81,Ensembl,ENSG00000023228.14
B4DJ81,Ensembl,ENSG00000283447.2
S4R405,Ensembl,ENSG00000170545.17
A0A7I2V5G2,Ensembl,ENSG00000128487.19
A0A087WX01,Ensembl,ENSG00000101901.13
F5H515,Ensembl,ENSG00000197653.16
F5H515,Ensembl,ENSG00000281935.1
G5EA37,Ensembl,ENSG00000070540.13
Q5T7U1,Ensembl,ENSG00000148308.18
B4E0L7,Ensembl,ENSG00000121897.15
G5E9E7,Ensembl,ENSG00000104067.17
G5E9E7,Ensembl,ENSG00000277401.4
A0A804HJR8,Ensembl,ENSG00000164953.17
A0A7P0T8K4,Ensembl,ENSG00000154743.19
B7Z1F5,Ensembl,ENSG00000138115.15
E9PJW1,Ensembl,ENSG00000136874.11
A0A590UJK8,Ensembl,ENSG00000070831.18
A0A804F6T5,Ensembl,ENSG00000067225.21
A0A0G2JKY0,Ensembl,ENSG00000241779.6
A0A0G2JKY0,Ensembl,ENSG00000242726.6
A0A0G2JKY0,Ensembl,ENSG00000243009.6
E9PK84,Ensembl,ENSG00000168522.13
B0QYY4,Ensembl,ENSG00000100320.24
B0QYY4,Ensembl,ENSG00000277564.4
Q49AC9,Ensembl,ENSG00000173482.17
B4DV59,Ensembl,ENSG00000117625.14
H9KV75,Ensembl,ENSG00000072110.16
E9PKJ4,Ensembl,ENSG00000010361.14
F2Z2J0,Ensembl,ENSG00000168137.20
F5H390,Ensembl,ENSG00000172725.14
H0Y5R0,Ensembl,ENSG00000227147.9
H0Y5R0,Ensembl,ENSG00000235905.8
H0Y5R0,Ensembl,ENSG00000235259.8
H0Y5R0,Ensembl,ENSG00000233599.8
H0Y5R0,Ensembl,ENSG00000137384.12
H0Y5R0,Ensembl,ENSG00000204610.14
H0Y5R0,Ensembl,ENSG00000224145.8
H0Y5R0,Ensembl,ENSG00000235960.9
E9PIT6,Ensembl,ENSG00000142082.15
K7EMT6,Ensembl,ENSG00000177302.15
K7EMT6,Ensembl,ENSG00000284238.2
Q7RTN0,Ensembl,ENSG00000125744.12
B7Z212,Ensembl,ENSG00000146151.14
C9JER0,Ensembl,ENSG00000146707.15
C9JER0,Ensembl,ENSG00000276464.4
A0A087WVB9,Ensembl,ENSG00000178982.10
H3BSU0,Ensembl,ENSG00000198848.13
H3BSU0,Ensembl,ENSG00000262243.5
A0A8I5KS77,Ensembl,ENSG00000163913.14
K7EMW8,Ensembl,ENSG00000184640.20
K7EMW8,Ensembl,ENSG00000282302.4
B7Z574,Ensembl,ENSG00000153113.24
A0A0C4ZNX8,Ensembl,ENSG00000277850.4
A0A0C4ZNX8,Ensembl,ENSG00000284340.3
A0A0C4ZNX8,Ensembl,ENSG00000283986.3
A0A0C4ZNX8,Ensembl,ENSG00000284206.3
C9JGL2,Ensembl,ENSG00000197548.13
Q8IU65,Ensembl,ENSG00000124721.18
A2AB10,Ensembl,ENSG00000232280.9
A2AB10,Ensembl,ENSG00000137312.15
A2AB10,Ensembl,ENSG00000230143.9
A2AB10,Ensembl,ENSG00000206480.11
A2AB10,Ensembl,ENSG00000206379.12
B7ZLT1,Ensembl,ENSG00000186118.9
E9PLV3,Ensembl,ENSG00000120451.11
B7Z8J4,Ensembl,ENSG00000136448.13
A0A8I5KUM4,Ensembl,ENSG00000090054.16
C9JLZ4,Ensembl,ENSG00000114933.16
C9JLZ4,Ensembl,ENSG00000283510.2
B8ZZ85,Ensembl,ENSG00000152147.11
A0A494C0W2,Ensembl,ENSG00000119950.21
A0A8V8TPS7,Ensembl,ENSG00000076248.12
K7EME6,Ensembl,ENSG00000181666.19
F2Z3P3,Ensembl,ENSG00000185619.19
F8WEU5,Ensembl,ENSG00000186448.15
F8WEU5,Ensembl,ENSG00000281709
A0A0S2Z3V7,Ensembl,ENSG00000130948.10
J3QSG0,Ensembl,ENSG00000178921.14
A0A0G2JJA7,Ensembl,ENSG00000240508.7
A0A0G2JJA7,Ensembl,ENSG00000242711.8
A0A0G2JJA7,Ensembl,ENSG00000243958.7
L8EAS4,Ensembl,ENSG00000050767.18
D6RB68,Ensembl,ENSG00000151790.9
D6RB68,Ensembl,ENSG00000262635.5
E9PFM6,Ensembl,ENSG00000115705.22
E9PFM6,Ensembl,ENSG00000277603.4
J3KQA0,Ensembl,ENSG00000067715.15
F2Z2Q8,Ensembl,ENSG00000136895.19
Q8WV90,Ensembl,ENSG00000244005.13
C1K3N0,Ensembl,ENSG00000137203.15
B3KPW7,Ensembl,ENSG00000049167.16
G3V1A3,Ensembl,ENSG00000119185.13
K7ESI1,Ensembl,ENSG00000185379.21
F8VV91,Ensembl,ENSG00000139323.14
A0A0G2JHL1,Ensembl,ENSG00000233210.6
B4DQP0,Ensembl,ENSG00000174574.16
Q59FU8,Ensembl,ENSG00000026103.25
G3V2G5,Ensembl,ENSG00000119725.21
A0A0G2UM11,Ensembl,ENSG00000128604.21
D6RFK7,Ensembl,ENSG00000174796.12
A0A5F9ZI43,Ensembl,ENSG00000182287.15
Q2Z197,Ensembl,ENSG00000169016.17
Q7Z674,Ensembl,ENSG00000171055.15
B7ZM99,Ensembl,ENSG00000120254.16
A0A087WZI3,Ensembl,ENSG00000100298.16
Q4VAR0,Ensembl,ENSG00000160882.13
B4DGL8,Ensembl,ENSG00000131269.19
J3KNC5,Ensembl,ENSG00000165973.19
A0A0S2Z5C6,Ensembl,ENSG00000254685.8
F1T0E5,Ensembl,ENSG00000163618.18
C9JHT8,Ensembl,ENSG00000119231.11
G3V338,Ensembl,ENSG00000119720.18
I6XKI8,Ensembl,ENSG00000131018.25
B7Z596,Ensembl,ENSG00000140416.24
G3V4M9,Ensembl,ENSG00000100605.17
G3V4M9,Ensembl,ENSG00000274958.4
E9PJQ6,Ensembl,ENSG00000171204.13
J3KSK8,Ensembl,ENSG00000173065.14
Q5RJ85,Ensembl,ENSG00000204632.13
Q5RJ85,Ensembl,ENSG00000230413.9
Q5RJ85,Ensembl,ENSG00000206506.10
Q5RJ85,Ensembl,ENSG00000235346.9
Q5RJ85,Ensembl,ENSG00000235680.8
Q5RJ85,Ensembl,ENSG00000233095.8
Q5RJ85,Ensembl,ENSG00000237216.8
I6LA81,Ensembl,ENSG00000188761.13
R4GN68,Ensembl,ENSG00000065559.15
E7EM61,Ensembl,ENSG00000135917.16
A0A804HJQ9,Ensembl,ENSG00000072110.16
A0A126GWS8,Ensembl,ENSG00000196832.5
K7ERN5,Ensembl,ENSG00000267206.6
O78179,Ensembl,ENSG00000237022.10
A0A0G2JJI5,Ensembl,ENSG00000236490.9
A0A0G2JJI5,Ensembl,ENSG00000206281.11
A0A0G2JJI5,Ensembl,ENSG00000112493.12
A0A0A0MR27,Ensembl,ENSG00000175455.16
A0A0G2JIE7,Ensembl,ENSG00000204364.10
A0A0G2JIE7,Ensembl,ENSG00000206372.11
A0A0G2JIE7,Ensembl,ENSG00000235017.9
A0A0G2JIE7,Ensembl,ENSG00000231543.9
A0A0G2JIE7,Ensembl,ENSG00000226560.10
A0A0G2JIE7,Ensembl,ENSG00000235696.8
E9PKX5,Ensembl,ENSG00000077616.11
E9PKX5,Ensembl,ENSG00000285516.2
H7BYY1,Ensembl,ENSG00000140416.24
Q504Y1,Ensembl,ENSG00000083067.25
A0A0A0MRN4,Ensembl,ENSG00000162664.17
A9C4B8,Ensembl,ENSG00000125505.17
A9C4B8,Ensembl,ENSG00000273592.4
A9C4B8,Ensembl,ENSG00000275118.4
A9C4B8,Ensembl,ENSG00000276935.4
B4DQI4,Ensembl,ENSG00000114779.20
A0A286YFB7,Ensembl,ENSG00000109339.24
Q6NTG3,Ensembl,ENSG00000088766.12
B4DWH1,Ensembl,ENSG00000101417.12
D3DWX8,Ensembl,ENSG00000071889.17
K7ELJ7,Ensembl,ENSG00000126247.11
Q6ZRQ1,Ensembl,ENSG00000117481.11
A2ABH4,Ensembl,ENSG00000224180.8
A2ABH4,Ensembl,ENSG00000206457.10
A2ABH4,Ensembl,ENSG00000223533.8
A2ABH4,Ensembl,ENSG00000204536.15
C0LTP6,Ensembl,ENSG00000171777.16
I3L2L3,Ensembl,ENSG00000159842.16
I3L2L3,Ensembl,ENSG00000278741.4
A0A3B3IRV7,Ensembl,ENSG00000116133.13
A0A7P0T901,Ensembl,ENSG00000120697.10
E5RIS5,Ensembl,ENSG00000259024.7
E5RIS5,Ensembl,ENSG00000175106.17
E5RIS5,Ensembl,ENSG00000171928.14
F8VRR2,Ensembl,ENSG00000100916.14
A0A0J9YXD2,Ensembl,ENSG00000282107.1
D6RG00,Ensembl,ENSG00000244687.13
B4DYN2,Ensembl,ENSG00000140798.17
Q7Z3E4,Ensembl,ENSG00000107614.22
I3L2I9,Ensembl,ENSG00000181031.16
I3L2I9,Ensembl,ENSG00000262334.6
A0A2R8Y594,Ensembl,ENSG00000163864.18
F2Z3L8,Ensembl,ENSG00000071553.18
G3V1C5,Ensembl,ENSG00000137496.19
Q5TEH5,Ensembl,ENSG00000122194.19
B4DVJ6,Ensembl,ENSG00000151065.14
A0A804HHS8,Ensembl,ENSG00000105875.15
C9J511,Ensembl,ENSG00000115705.22
C9J511,Ensembl,ENSG00000277603.4
Q6B0J5,Ensembl,ENSG00000010704.19
D6RJF3,Ensembl,ENSG00000157881.16
D6RJF3,Ensembl,ENSG00000273494.3
F8W097,Ensembl,ENSG00000198707.17
A0A8V8TKJ2,Ensembl,ENSG00000172717.17
B4DQU5,Ensembl,ENSG00000103769.10
J3KRG8,Ensembl,ENSG00000161513.12
J3QQR9,Ensembl,ENSG00000213424.9
J3QQR9,Ensembl,ENSG00000264058.2
A8MZF5,Ensembl,ENSG00000148985.20
A0A7I2V2R3,Ensembl,ENSG00000170144.22
E9PPS7,Ensembl,ENSG00000181135.16
E9PPS7,Ensembl,ENSG00000274352.4
A8MYV2,Ensembl,ENSG00000007392.17
A0A7I2PRX0,Ensembl,ENSG00000162711.18
A0A804HHW8,Ensembl,ENSG00000164953.17
M9MMK7,Ensembl,ENSG00000185842.16
Q5SVM6,Ensembl,ENSG00000117676.14
Q5SVM6,Ensembl,ENSG00000281877
E9PLZ3,Ensembl,ENSG00000023191.17
E9PLZ3,Ensembl,ENSG00000276230.4
H0YLG1,Ensembl,ENSG00000100911.16
F8VPL7,Ensembl,ENSG00000166986.15
A0A8Q3SJE4,Ensembl,ENSG00000115392.13
Q5T4P9,Ensembl,ENSG00000023902.14
Q86WV8,Ensembl,ENSG00000165699.15
F8VR46,Ensembl,ENSG00000135451.13
A0A8Q3WLB5,Ensembl,ENSG00000115392.13
I3L246,Ensembl,ENSG00000134419.15
A0A0U1RQB9,Ensembl,ENSG00000211921.1
A0A0U1RQB9,Ensembl,ENSG00000282102.1
A0A804HHV7,Ensembl,ENSG00000187486.7
C9JXJ4,Ensembl,ENSG00000145020.16
B7Z641,Ensembl,ENSG00000033627.18
C9J7D4,Ensembl,ENSG00000214022.12
D6RIV9,Ensembl,ENSG00000273841
D6RIV9,Ensembl,ENSG00000276463.4
A0A0C4DG76,Ensembl,ENSG00000089472
A0A8I5KUI6,Ensembl,ENSG00000149483.13
A0A8Q3SJG0,Ensembl,ENSG00000187790.12
E7EQ08,Ensembl,ENSG00000137869.16
Q6PDA5,Ensembl,ENSG00000065183.16
B4DFG0,Ensembl,ENSG00000124795.17
A0A0D9SGD0,Ensembl,ENSG00000124140.15
A0A1B0GTP9,Ensembl,ENSG00000136854.25
A0A5F9W493,Ensembl,ENSG00000113712.19
H7C535,Ensembl,ENSG00000151276.24
H7C535,Ensembl,ENSG00000282956
J3QKX9,Ensembl,ENSG00000167210.17
H0YDH1,Ensembl,ENSG00000134490.14
A0A2R8YCY7,Ensembl,ENSG00000284555.3
Q68CY6,Ensembl,ENSG00000275111.5
A0A087X090,Ensembl,ENSG00000160752.15
A0A0G2JK02,Ensembl,ENSG00000236649.10
A0A0G2JK02,Ensembl,ENSG00000227600.11
A0A0G2JK02,Ensembl,ENSG00000206329.15
A0A0G2JK02,Ensembl,ENSG00000168452.21
A0A0G2JK02,Ensembl,ENSG00000231618.10
A0A1B0GTE5,Ensembl,ENSG00000283683.2
A0A8I5KWX0,Ensembl,ENSG00000269699.7
Q5VT61,Ensembl,ENSG00000163462.19
A0A0G2JQP8,Ensembl,ENSG00000120071.15
A0A0G2JQP8,Ensembl,ENSG00000275867.3
A0A0G2JQP8,Ensembl,ENSG00000278458.4
B7ZM87,Ensembl,ENSG00000266028.8
Q3LGB0,Ensembl,ENSG00000118785.15
A0A0C4DFM4,Ensembl,ENSG00000115841.21
B4DWT1,Ensembl,ENSG00000116754.14
G5E9A7,Ensembl,ENSG00000185800.12
B4DYG9,Ensembl,ENSG00000142687.19
G3V1N3,Ensembl,ENSG00000139354.11
J3KP27,Ensembl,ENSG00000196655.12
J3KP27,Ensembl,ENSG00000280495
F8WCT1,Ensembl,ENSG00000182196.14
A0A096LP17,Ensembl,ENSG00000127922.10
A0A7P0TBE6,Ensembl,ENSG00000154743.19
A0A7I2V3N7,Ensembl,ENSG00000082701.17
A0A0G2JP93,Ensembl,ENSG00000278707.4
A0A0G2JP93,Ensembl,ENSG00000276882.4
A0A0G2JP93,Ensembl,ENSG00000278758.4
A0A0G2JP93,Ensembl,ENSG00000277982.4
A0A0G2JP93,Ensembl,ENSG00000278403.4
A0A0G2JP93,Ensembl,ENSG00000284466.1
E7BWR8,Ensembl,ENSG00000277616.1
D6REZ2,Ensembl,ENSG00000185324.22
A8MVW4,Ensembl,ENSG00000100528.12
E5RFR4,Ensembl,ENSG00000135077.10
H0YJ05,Ensembl,ENSG00000140022.14
B7Z1Y6,Ensembl,ENSG00000174469.23
J3KR69,Ensembl,ENSG00000149292.17
A0A7I2YQ77,Ensembl,ENSG00000079785.16
G5EA48,Ensembl,ENSG00000196935.9
H3BQ54,Ensembl,ENSG00000179889.20
H3BQ54,Ensembl,ENSG00000276709.4
B4DI26,Ensembl,ENSG00000166260.13
A0A2R8Y7G8,Ensembl,ENSG00000184619.8
A0A2R8YEW2,Ensembl,ENSG00000120306.11
A0A804HIK0,Ensembl,ENSG00000166435.17
A0A7I2YQS4,Ensembl,ENSG00000171960.12
E7EN72,Ensembl,ENSG00000105618.14
E7EN72,Ensembl,ENSG00000275885.4
E9PDZ4,Ensembl,ENSG00000010626.15
A0A0G2JJV3,Ensembl,ENSG00000230763.11
A0A0G2JJV3,Ensembl,ENSG00000236693.11
A0A0G2JRV5,Ensembl,ENSG00000273984.4
A0A0G2JRV5,Ensembl,ENSG00000278303.4
A0A0G2JRV5,Ensembl,ENSG00000276613.4
A0A0G2JRV5,Ensembl,ENSG00000273822.5
B7Z4U2,Ensembl,ENSG00000165269.13
Q5VW52,Ensembl,ENSG00000119927.14
Q53TH9,Ensembl,ENSG00000277354.1
B5MC10,Ensembl,ENSG00000115204.15
J3KRR9,Ensembl,ENSG00000177302.15
J3KRR9,Ensembl,ENSG00000284238.2
K9N2Q6,Ensembl,ENSG00000134470.21
B4DXW1,Ensembl,ENSG00000115091.12
B3KNS4,Ensembl,ENSG00000142396.11
Q5UCD9,Ensembl,ENSG00000274948.5
Q5UCD9,Ensembl,ENSG00000283954.1
A0A0G2JM39,Ensembl,ENSG00000275156.4
A0A0G2JM39,Ensembl,ENSG00000278362.4
D6W5Y7,Ensembl,ENSG00000228300.14
A0A804HKJ8,Ensembl,ENSG00000167470.14
B3KQ51,Ensembl,ENSG00000113575.12
A0A126GWI2,Ensembl,ENSG00000285496.1
F5GWQ4,Ensembl,ENSG00000243716.12
F5GWQ4,Ensembl,ENSG00000185864.18
F5GWQ4,Ensembl,ENSG00000169203.17
F5GWQ4,Ensembl,ENSG00000198064.15
G3V4I0,Ensembl,ENSG00000187097.13
A0A804HKI7,Ensembl,ENSG00000125124.14
A0A8V8TNQ5,Ensembl,ENSG00000136631.16
A0A087X2G4,Ensembl,ENSG00000148541.13
A0A286YES0,Ensembl,ENSG00000109339.24
A0A494C167,Ensembl,ENSG00000183735.11
G3V1Y8,Ensembl,ENSG00000166183.16
K7EQB5,Ensembl,ENSG00000160439.16
K7EQB5,Ensembl,ENSG00000276684.4
F5H6G8,Ensembl,ENSG00000111261.14
F5H6G8,Ensembl,ENSG00000281818
B4DR12,Ensembl,ENSG00000102858.13
Q86WV2,Ensembl,ENSG00000131143.10
Q9H980,Ensembl,ENSG00000122678.17
A0A0D9SF20,Ensembl,ENSG00000011304.22
A0A5K1U1N8,Ensembl,ENSG00000284340.3
A0A5K1U1N8,Ensembl,ENSG00000283986.3
A0A5K1U1N8,Ensembl,ENSG00000284206.3
A0A6Q8PHJ6,Ensembl,ENSG00000106211.10
D3DTZ5,Ensembl,ENSG00000213246.7
A0A8I5KWI2,Ensembl,ENSG00000011332.22
B7ZB17,Ensembl,ENSG00000177189.14
C9J3P7,Ensembl,ENSG00000121577.14
Q5R341,Ensembl,ENSG00000174175.17
A0A6Q8PFC2,Ensembl,ENSG00000104967.8
A0A0G2JPD5,Ensembl,ENSG00000277956.4
A0A0X8AT33,Ensembl,ENSG00000126453.11
Q96F32,Ensembl,ENSG00000069966.19
V9GYX4,Ensembl,ENSG00000124092.13
A0A0G2JQD0,Ensembl,ENSG00000281289.2
A0A1B0GUP1,Ensembl,ENSG00000104763.20
A0A0G2JN05,Ensembl,ENSG00000275037.5
A0A0G2JN05,Ensembl,ENSG00000283889.3
A0A0G2JN05,Ensembl,ENSG00000284111.3
A0A0G2JN05,Ensembl,ENSG00000283719.3
A0A0G2JN05,Ensembl,ENSG00000284301.3
B4DN67,Ensembl,ENSG00000183853.18
G3V490,Ensembl,ENSG00000080815.20
B1AMR3,Ensembl,ENSG00000131089.17
A0A8I5KQX6,Ensembl,ENSG00000103363.16
A0A0C4DFQ5,Ensembl,ENSG00000167749.12
C9JF35,Ensembl,ENSG00000105835.13
B4DFJ8,Ensembl,ENSG00000141469.18
V9GZ30,Ensembl,ENSG00000177752.15
B4DGE2,Ensembl,ENSG00000166452.12
F5GZC3,Ensembl,ENSG00000135679.27
A0A087WTV5,Ensembl,ENSG00000276234.5
A0A087WTV5,Ensembl,ENSG00000277104.4
E7EVC7,Ensembl,ENSG00000085978.22
E7EVC7,Ensembl,ENSG00000281089
A0A0G2JPE0,Ensembl,ENSG00000274161.4
B4DVN3,Ensembl,ENSG00000090316.16
B4DZU5,Ensembl,ENSG00000137413.17
H3BTL1,Ensembl,ENSG00000140941.14
Q5H907,Ensembl,ENSG00000102316.17
Q86VL0,Ensembl,ENSG00000171703.17
C9J381,Ensembl,ENSG00000106348.18
A0A096LNU3,Ensembl,ENSG00000165269.13
F8SNU7,Ensembl,ENSG00000132323.9
A6NNI4,Ensembl,ENSG00000010278.15
F2Z3I9,Ensembl,ENSG00000239282.8
H3BRY7,Ensembl,ENSG00000089486.17
H3BRY7,Ensembl,ENSG00000274336.2
D6RGK3,Ensembl,ENSG00000273841
D6RGK3,Ensembl,ENSG00000276463.4
A0A286YFB5,Ensembl,ENSG00000164073.11
F8VQT7,Ensembl,ENSG00000093183.14
E9PM07,Ensembl,ENSG00000211452.12
A0A8C8L0T3,Ensembl,ENSG00000163913.14
A0A0C4DGR0,Ensembl,ENSG00000152467.10
K7EM31,Ensembl,ENSG00000130023.16
K7EM31,Ensembl,ENSG00000276187.4
A0A8V8TKT3,Ensembl,ENSG00000151292.19
Q5VVR7,Ensembl,ENSG00000148737.18
A0A1W2PPS5,Ensembl,ENSG00000136883.16
B0FWH6,Ensembl,ENSG00000129214.15
E5RI09,Ensembl,ENSG00000108515.18
Q2MD54,Ensembl,ENSG00000095585.18
Q8WUE2,Ensembl,ENSG00000153283.13
A0A590UKA6,Ensembl,ENSG00000186409.19
A6YT99,Ensembl,ENSG00000216937.14
A0A1P0B7D2,Ensembl,ENSG00000109339.24
A0A7P0Z4Q7,Ensembl,ENSG00000141252.21
A0A0D9SET1,Ensembl,ENSG00000251655.7
A0A804HIV6,Ensembl,ENSG00000135317.14
Q96J85,Ensembl,ENSG00000161813.23
J3KRC8,Ensembl,ENSG00000167523.15
Q96E92,Ensembl,ENSG00000132356.12
M0R071,Ensembl,ENSG00000197020.12
M0R071,Ensembl,ENSG00000274746.4
Q32W76,Ensembl,ENSG00000008226.20
Q6L982,Ensembl,ENSG00000064692.20
A0A804CFL5,Ensembl,ENSG00000138347.17
B4E227,Ensembl,ENSG00000162231.14
A0A0B4J1R1,Ensembl,ENSG00000136997.21
H0YL28,Ensembl,ENSG00000034053.15
H0YL28,Ensembl,ENSG00000276495.4
B7ZM11,Ensembl,ENSG00000177994.16
A2VCS9,Ensembl,ENSG00000164114.19
Q59IT9,Ensembl,ENSG00000165699.15
A0A0G2JJB9,Ensembl,ENSG00000236342.8
A0A0G2JJB9,Ensembl,ENSG00000236149.9
A0A0G2JJB9,Ensembl,ENSG00000206490.11
A0A0G2JJB9,Ensembl,ENSG00000231129.8
A0A0G2JJB9,Ensembl,ENSG00000232169.9
A0A0G2JJB9,Ensembl,ENSG00000225989.9
G3XAP0,Ensembl,ENSG00000100461.18
A0A7I2V432,Ensembl,ENSG00000082701.17
B4DJS2,Ensembl,ENSG00000115425.14
G5E9R5,Ensembl,ENSG00000143727.16
B3KWK7,Ensembl,ENSG00000146674.16
E9PI93,Ensembl,ENSG00000104529.19
E9PI93,Ensembl,ENSG00000273594.4
B4DZK5,Ensembl,ENSG00000088727.14
A0A0G2JI36,Ensembl,ENSG00000229215.9
A0A0G2JI36,Ensembl,ENSG00000224320.9
Q05BX2,Ensembl,ENSG00000116604.19
G3XAL2,Ensembl,ENSG00000106462.12
H0YDS7,Ensembl,ENSG00000230293.11
H0YDS7,Ensembl,ENSG00000233345.9
H0YDS7,Ensembl,ENSG00000204410.16
H0YDS7,Ensembl,ENSG00000235222.12
H0YDS7,Ensembl,ENSG00000227314.12
B3KT51,Ensembl,ENSG00000184277.13
A0A075B7E0,Ensembl,ENSG00000271255
A0A075B7E0,Ensembl,ENSG00000270783
