UniprotID,Protein_Accession
P31600,WP_000662357.1
P31600,NZ_LN832404.1
P0AFA5,NP_415101.1
P0AFA5,NC_000913.3
P0AFA5,WP_000383932.1
P0AFA5,NZ_LN832404.1
P17117,NP_415372.1
P17117,NC_000913.3
P17117,WP_000189159.1
P17117,NZ_LN832404.1
P38489,NP_415110.1
P38489,NC_000913.3
P38489,WP_000351487.1
P38489,NZ_SSZK01000024.1
P63020,NP_417873.1
P63020,NC_000913.3
P63020,WP_000619389.1
P63020,NZ_STEB01000004.1
P13738,NP_414560.1
P13738,NC_000913.3
P13738,WP_000681354.1
P13738,NZ_LN832404.1
P0AFA7,NP_415704.1
P0AFA7,NC_000913.3
P0AFA7,WP_000406391.1
P0AFA7,NZ_STEB01000023.1
P76007,NP_415709.2
P76007,NC_000913.3
P76007,WP_000340194.1
P76007,NZ_LN832404.1
P0A9G2,NP_414561.1
P0A9G2,NC_000913.3
P0A9G2,WP_000062890.1
P0A9G2,NZ_CP047127.1
P77567,NP_415980.1
P77567,NC_000913.3
P77567,WP_000187925.1
P77567,NZ_LN832404.1
P52647,NP_415896.1
P52647,NC_000913.3
P52647,WP_000628244.1
P52647,NZ_LN832404.1
P33590,NP_417933.1
P33590,NC_000913.3
P33590,WP_000953361.1
P33590,NZ_SSZK01000008.1
P33591,NP_417934.1
P33591,NC_000913.3
P33591,WP_000947068.1
P33591,NZ_STEB01000004.1
P0AFA9,NP_417935.1
P0AFA9,NC_000913.3
P0AFA9,WP_001008963.1
P0AFA9,NZ_STEB01000004.1
P33593,NP_417936.1
P33593,NC_000913.3
P33593,WP_001136229.1
P33593,NZ_SSZK01000008.1
P33594,NP_417937.1
P33594,NC_000913.3
P33594,WP_000173631.1
P33594,NZ_SSZK01000008.1
P0A6Z6,NP_417938.1
P0A6Z6,NC_000913.3
P0A6Z6,WP_001190062.1
P0A6Z6,NZ_STEB01000004.1
P76241,NP_416304.1
P76241,NC_000913.3
P76241,WP_000972248.1
P76241,NZ_SSZK01000001.1
P76242,NP_416305.1
P76242,NC_000913.3
P76242,WP_000128491.1
P76242,NZ_SSZK01000001.1
Q47270,NP_415080.1
Q47270,NC_000913.3
Q47270,WP_000224915.1
Q47270,NZ_LN832404.1
P08201,NP_417824.1
P08201,NC_000913.3
P08201,WP_000049208.1
P08201,NZ_SSZK01000008.1
P0AC26,WP_000493556.1
P0AC26,NZ_STEB01000004.1
P0AC26,YP_026212.2
P0AC26,NC_000913.3
P0A9I8,NP_417825.1
P0A9I8,NC_000913.3
P0A9I8,WP_000084764.1
P0A9I8,NZ_STEB01000004.1
P04846,NP_418117.1
P04846,NC_000913.3
P04846,WP_000779426.1
P04846,NZ_SSZK01000043.1
P23898,NP_416223.1
P23898,NC_000913.3
P23898,WP_001209795.1
P23898,NZ_STEB01000009.1
P0ADA3,NP_417222.1
P0ADA3,NC_000913.3
P0ADA3,WP_001272592.1
P0ADA3,NZ_STEB01000027.1
P40710,NP_414734.1
P40710,NC_000913.3
P40710,WP_000239163.1
P40710,NZ_SSZK01000004.1
P0AFB1,NP_417632.1
P0AFB1,NC_000913.3
P0AFB1,WP_000802080.1
P0AFB1,NZ_STEB01000012.1
P31806,NP_418588.1
P31806,NC_000913.3
P31806,WP_001295189.1
P31806,NZ_LN832404.1
P31061,WP_000453612.1
P31061,NZ_CP047127.1
P31062,NP_415092.1
P31062,NC_000913.3
P31062,WP_000453566.1
P31062,NZ_CP047127.1
P37013,NP_417189.2
P37013,NC_000913.3
P37013,WP_000010749.1
P37013,NZ_LN832404.1
Q46877,NP_417190.1
Q46877,NC_000913.3
Q46877,WP_000029634.1
Q46877,NZ_STEB01000027.1
P37596,NP_417191.1
P37596,NC_000913.3
P37596,WP_000064752.1
P37596,NZ_STEB01000027.1
P75960,NP_415638.2
P75960,NC_000913.3
P75960,WP_000952737.1
P75960,NZ_LN832404.1
P0A8G6,NP_415524.1
P0A8G6,NC_000913.3
P0A8G6,WP_001151437.1
P0A8G6,NZ_STEB01000006.1
P28903,NP_418659.1
P28903,NC_000913.3
P28903,WP_000187778.1
P28903,NZ_LN832404.1
P0A9N8,NP_418658.1
P0A9N8,NC_000913.3
P0A9N8,WP_001106233.1
P0A9N8,NZ_LN832404.1
P0AC65,NP_417159.1
P0AC65,NC_000913.3
P0AC65,WP_001223227.1
P0AC65,NZ_STEB01000042.1
P0A772,NP_417160.1
P0A772,NC_000913.3
P0A772,WP_000080947.1
P0A772,NZ_STEB01000042.1
P0A8D0,NP_414947.1
P0A8D0,NC_000913.3
P0A8D0,WP_000543535.1
P0A8D0,NZ_STEB01000007.1
P0ABK9,NP_418494.1
P0ABK9,NC_000913.3
P0ABK9,WP_000196875.1
P0ABK9,NZ_STEB01000014.1
P0ABL1,NP_418495.2
P0ABL1,NC_000913.3
P0ABL1,WP_001295391.1
P0ABL1,NZ_STEB01000014.1
P0AAK7,NP_418496.1
P0AAK7,NC_000913.3
P0AAK7,WP_000220281.1
P0AAK7,NZ_STEB01000014.1
P32709,NP_418497.1
P32709,NC_000913.3
P32709,WP_000195171.1
P32709,NZ_SSZK01000016.1
P32710,NP_418498.1
P32710,NC_000913.3
P32711,NP_418499.1
P32711,NC_000913.3
P32711,WP_001032531.1
P32711,NZ_SSZK01000016.1
P32712,NP_418500.1
P32712,NC_000913.3
P32712,WP_000812896.1
P32712,NZ_SSZK01000016.1
P0AF63,NP_418599.1
P0AF63,NC_000913.3
P0AF63,WP_001177639.1
P0AF63,NZ_SSZK01000052.1
P25536,NP_417714.1
P25536,NC_000913.3
P25536,WP_000203105.1
P25536,NZ_SSZK01000034.1
P0A729,NP_415605.2
P0A729,NC_000913.3
P0A729,WP_001125202.1
P0A729,NZ_SSZK01000019.1
P0AFB5,NP_418305.1
P0AFB5,NC_000913.3
P0AFB5,WP_000190577.1
P0AFB5,NZ_STEB01000017.1
P0AFB8,NP_418304.1
P0AFB8,NC_000913.3
P0AFB8,WP_001188777.1
P0AFB8,NZ_SSZK01000026.1
P0AFC0,NP_416379.1
P0AFC0,NC_000913.3
P0AFC0,WP_001300367.1
P0AFC0,NZ_SSZK01000001.1
P32664,WP_000373940.1
P32664,NZ_STEB01000045.1
P32664,YP_026280.1
P32664,NC_000913.3
P45799,NP_417856.1
P45799,NC_000913.3
P45799,WP_000045744.1
P45799,NZ_STEB01000004.1
P77788,NP_416273.1
P77788,NC_000913.3
P77788,WP_000781888.1
P77788,NZ_LN832404.1
P52006,NP_416754.1
P52006,NC_000913.3
P52006,WP_001300564.1
P52006,NZ_LN832404.1
P0AEI6,NP_415652.1
P0AEI6,NC_000913.3
P0AEI6,WP_000476093.1
P0AEI6,NZ_STEB01000016.1
P37128,NP_416962.1
P37128,NC_000913.3
P37128,WP_001300814.1
P37128,NZ_LN832404.1
P43337,NP_416327.1
P43337,NC_000913.3
P43337,WP_000456715.1
P43337,NZ_SSZK01000001.1
P0AFC3,NP_416791.3
P0AFC3,NC_000913.3
P0AFC3,WP_000062997.1
P0AFC3,NZ_STEB01000008.1
P0AFC7,NP_416790.1
P0AFC7,NC_000913.3
P0AFC7,WP_000386733.1
P0AFC7,NZ_STEB01000008.1
P0AFC7,WP_046608242.1
P0AFC7,NZ_LN832404.1
P33599,NP_416789.2
P33599,NC_000913.3
P0AFD1,NP_416788.1
P0AFD1,NC_000913.3
P0AFD1,WP_000545042.1
P0AFD1,NZ_STEB01000008.1
P31979,NP_416787.1
P31979,NC_000913.3
P31979,WP_000789500.1
P31979,NZ_LN832404.1
P33602,NP_416786.4
P33602,NC_000913.3
P33602,WP_000190939.1
P33602,NZ_LN832404.1
P0AFD4,NP_416785.1
P0AFD4,NC_000913.3
P0AFD4,WP_000118507.1
P0AFD4,NZ_STEB01000008.1
P0AFD6,NP_416784.1
P0AFD6,NC_000913.3
P0AFD6,WP_000172749.1
P0AFD6,NZ_STEB01000008.1
P0AFE0,NP_416783.1
P0AFE0,NC_000913.3
P0AFE0,WP_000393511.1
P0AFE0,NZ_STEB01000008.1
P0AFE4,NP_416782.1
P0AFE4,NC_000913.3
P0AFE4,WP_000612644.1
P0AFE4,NZ_STEB01000008.1
P33607,NP_416781.1
P33607,NC_000913.3
P33607,WP_001056643.1
P33607,NZ_LN832404.1
P0AFE8,NP_416780.1
P0AFE8,NC_000913.3
P0AFE8,WP_000926441.1
P0AFE8,NZ_STEB01000008.1
P0AFF0,NP_416779.2
P0AFF0,NC_000913.3
P0AFF0,WP_000156701.1
P0AFF0,NZ_SSZK01000006.1
P0AFF2,NP_416894.1
P0AFF2,NC_000913.3
P0AFF2,WP_000376337.1
P0AFF2,NZ_STEB01000008.1
P0AFF4,NP_417439.4
P0AFF4,NC_000913.3
P0AFF4,WP_001049791.1
P0AFF4,NZ_STEB01000001.1
P33021,NP_416666.1
P33021,NC_000913.3
P33021,WP_000382966.1
P33021,NZ_LN832404.1
P0AFF6,NP_417638.1
P0AFF6,NC_000913.3
P0AFF6,WP_001031057.1
P0AFF6,NZ_STEB01000012.1
P0A780,NP_414950.1
P0A780,NC_000913.3
P0A780,WP_000801125.1
P0A780,NZ_STEB01000007.1
P0AFG0,NP_418409.1
P0AFG0,NC_000913.3
P0AFG0,WP_001287516.1
P0AFG0,NZ_STEB01000045.1
P42641,NP_417650.1
P42641,NC_000913.3
P42641,WP_000673575.1
P42641,NZ_LN832404.1
P0AFG3,NP_415254.1
P0AFG3,NC_000913.3
P0AFG3,WP_001181473.1
P0AFG3,NZ_STEB01000035.1
P0AFG6,NP_415255.1
P0AFG6,NC_000913.3
P0AFG6,WP_000099823.1
P0AFG6,NZ_SSZK01000033.1
P0AFG8,NP_414656.1
P0AFG8,NC_000913.3
P0AFG8,WP_000003820.1
P0AFG8,NZ_STEB01000010.1
P06959,NP_414657.1
P06959,NC_000913.3
P06959,WP_000963518.1
P06959,NZ_STEB01000010.1
P37057,NP_416586.1
P37057,NC_000913.3
P37057,WP_000468310.1
P37057,NZ_LN832404.1
P0AFH0,NP_415851.1
P0AFH0,NC_000913.3
P0AFH0,WP_000945011.1
P0AFH0,NZ_SSZK01000012.1
P0A910,NP_415477.1
P0A910,NC_000913.3
P0A910,WP_000750416.1
P0A910,NZ_SSZK01000002.1
P06996,NP_416719.1
P06996,NC_000913.3
P06996,WP_000865568.1
P06996,NZ_SSZK01000030.1
P02931,NP_415449.1
P02931,NC_000913.3
P02931,WP_000977920.1
P02931,NZ_STEB01000006.1
P76045,NP_415835.1
P76045,NC_000913.3
P76045,WP_000735257.1
P76045,NZ_SSZK01000012.1
P76773,NP_418311.1
P76773,NC_000913.3
P76773,WP_000723465.1
P76773,NZ_LN832404.1
P77747,NP_415895.1
P77747,NC_000913.3
P77747,WP_000837921.1
P77747,NZ_SSZK01000012.1
P34210,NP_061408.1
P34210,NC_002483.1
P34210,WP_001193612.1
P34210,NZ_AP001918.1
P0AA16,NP_417864.1
P0AA16,NC_000913.3
P0AA16,WP_001157751.1
P0AA16,NZ_STEB01000004.1
P09169,NP_415097.1
P09169,NC_000913.3
P09169,WP_001201845.1
P09169,NZ_LN832404.1
P0A915,NP_415772.1
P0A915,NC_000913.3
P0A915,WP_000737226.1
P0A915,NZ_STEB01000005.1
P0A917,NP_415335.1
P0A917,NC_000913.3
P0A917,WP_001295296.1
P0A917,NZ_STEB01000019.1
P27298,NP_417955.1
P27298,NC_000913.3
P27298,WP_001298719.1
P27298,NZ_SSZK01000042.1
P39401,NP_418779.2
P39401,NC_000913.3
P39401,WP_001292679.1
P39401,NZ_LN832404.1
P75920,NP_415565.1
P75920,NC_000913.3
P75920,WP_001070375.1
P75920,NZ_SSZK01000058.1
P40120,NP_415941.5
P40120,NC_000913.3
P40120,WP_000375961.1
P40120,NZ_SSZK01000021.1
P75785,NP_415336.1
P75785,NC_000913.3
P75785,WP_001054678.1
P75785,NZ_STEB01000019.1
P33136,NP_415566.1
P33136,NC_000913.3
P33136,WP_001343212.1
P33136,NZ_SSZK01000058.1
P62517,NP_415567.1
P62517,NC_000913.3
P62517,WP_001295445.1
P62517,NZ_STEB01000016.1
P23843,NP_415759.1
P23843,NC_000913.3
P23843,WP_001393463.1
P23843,NZ_CP064683.1
P0AFH2,NP_415760.1
P0AFH2,NC_000913.3
P0AFH2,WP_000911112.1
P0AFH2,NZ_STEB01000005.1
P0AFH6,NP_415761.1
P0AFH6,NC_000913.3
P0AFH6,WP_000979661.1
P0AFH6,NZ_STEB01000005.1
P76027,WP_000110948.1
P76027,NZ_LN832404.1
P76027,YP_025300.1
P76027,NC_000913.3
P77737,NP_415763.1
P77737,NC_000913.3
P77737,WP_000994906.1
P77737,NZ_CP064683.1
P0A784,NP_418586.4
P0A784,NC_000913.3
P0A784,WP_001295188.1
P0A784,NZ_STEB01000014.1
P64453,NP_415962.2
P64453,NC_000913.3
P64453,WP_000061178.1
P64453,NZ_STEB01000043.1
P0ADA7,NP_415799.1
P0ADA7,NC_000913.3
P0ADA7,WP_000498253.1
P0ADA7,NZ_STEB01000005.1
P0C0L2,NP_415999.1
P0C0L2,NC_000913.3
P0C0L2,WP_000152305.1
P0C0L2,NZ_STEB01000054.1
P0ADB1,NP_416253.1
P0ADB1,NC_000913.3
P0ADB1,WP_001039044.1
P0ADB1,NZ_STEB01000009.1
P0AFH8,NP_418793.1
P0AFH8,NC_000913.3
P0AFH8,WP_001295748.1
P0AFH8,NZ_STEB01000033.1
P04391,NP_418675.1
P04391,NC_000913.3
P04391,WP_000012931.1
P04391,NZ_LN832404.1
P06960,NP_414807.1
P06960,NC_000913.3
P06960,WP_001281825.1
P06960,NZ_LN832404.1
Q46890,NP_417218.1
Q46890,NC_000913.3
Q46890,WP_001278994.1
Q46890,NZ_STEB01000027.1
Q46891,NP_417219.1
Q46891,NC_000913.3
Q46891,WP_001136934.1
Q46891,NZ_LN832404.1
Q46889,NP_417217.1
Q46889,NC_000913.3
Q46889,WP_001393459.1
Q46889,NZ_LN832404.1
P31677,NP_416410.1
P31677,NC_000913.3
P31677,WP_001295646.1
P31677,NZ_STEB01000026.1
P31678,NP_416411.1
P31678,NC_000913.3
P31678,WP_001295645.1
P31678,NZ_SSZK01000001.1
P0AFI0,NP_416874.1
P0AFI0,NC_000913.3
P0AFI0,WP_001283490.1
P0AFI0,NZ_LN832404.1
P0ACQ4,NP_418396.1
P0ACQ4,NC_000913.3
P0ACQ4,WP_001025939.1
P0ACQ4,NZ_STEB01000037.1
P0A9L8,NP_414920.1
P0A9L8,NC_000913.3
P0A9L8,WP_001295331.1
P0A9L8,NZ_STEB01000007.1
P0A921,NP_418265.1
P0A921,NC_000913.3
P0A921,WP_001259700.1
P0A921,NZ_SSZK01000046.1
P76077,NP_415906.1
P76077,NC_000913.3
P76077,WP_000191077.1
P76077,NZ_SSZK01000012.1
P76078,NP_415907.1
P76078,NC_000913.3
P76078,WP_000073393.1
P76078,NZ_STEB01000005.1
P76079,NP_415908.1
P76079,NC_000913.3
P76079,WP_001072837.1
P76079,NZ_STEB01000005.1
P76080,NP_415909.4
P76080,NC_000913.3
P76080,WP_001189201.1
P76080,NZ_SSZK01000012.1
P76081,NP_415910.1
P76081,NC_000913.3
P76081,WP_000206388.1
P76081,NZ_SSZK01000012.1
P76082,NP_415911.1
P76082,NC_000913.3
P76082,WP_001292353.1
P76082,NZ_STEB01000005.1
P77467,NP_415912.1
P77467,NC_000913.3
P77467,WP_000969777.1
P77467,NZ_STEB01000005.1
P77467,WP_000969784.1
P77467,NZ_SSZK01000012.1
P76083,NP_415913.1
P76083,NC_000913.3
P76083,WP_000973360.1
P76083,NZ_SSZK01000012.1
P76084,NP_415914.1
P76084,NC_000913.3
P76084,WP_000018413.1
P76084,NZ_STEB01000005.1
P0C7L2,NP_415915.1
P0C7L2,NC_000913.3
P0C7L2,WP_001206197.1
P0C7L2,NZ_SSZK01000012.1
P76085,NP_415916.1
P76085,NC_000913.3
P76085,WP_000632280.1
P76085,NZ_SSZK01000012.1
P76086,NP_415917.1
P76086,NC_000913.3
P76086,WP_000039887.1
P76086,NZ_SSZK01000012.1
P77181,NP_415918.1
P77181,NC_000913.3
P77181,WP_001123464.1
P77181,NZ_LN832404.1
P77455,NP_415905.1
P77455,NC_000913.3
P77455,WP_001186469.1
P77455,NZ_LN832404.1
P00903,NP_417819.1
P00903,NC_000913.3
P00903,WP_000601847.1
P00903,NZ_STEB01000004.1
P05041,NP_416326.1
P05041,NC_000913.3
P05041,WP_000854958.1
P05041,NZ_CP064683.1
P28305,NP_415614.1
P28305,NC_000913.3
P28305,WP_000478681.1
P28305,NZ_SSZK01000019.1
P0AE45,NP_418639.1
P0AE45,NC_000913.3
P0AE45,WP_000935036.1
P0AE45,NZ_STEB01000013.1
P37001,NP_415155.1
P37001,NC_000913.3
P37001,WP_001103094.1
P37001,NZ_STEB01000031.1
P0A912,NP_415269.1
P0A912,NC_000913.3
P0A912,WP_001295306.1
P0A912,NZ_STEB01000035.1
P31057,NP_414676.1
P31057,NC_000913.3
P31057,WP_000805497.1
P31057,NZ_STEB01000010.1
P31663,NP_414675.1
P31663,NC_000913.3
P31663,WP_000905383.1
P31663,NZ_LN832404.1
P0A790,NP_414673.1
P0A790,NC_000913.3
P0A790,WP_000621515.1
P0A790,NZ_STEB01000010.1
P0A9J4,NP_414959.1
P0A9J4,NC_000913.3
P0A9J4,WP_000705865.1
P0A9J4,NZ_SSZK01000009.1
P16256,NP_417724.4
P16256,NC_000913.3
P16256,WP_001175728.1
P16256,NZ_SSZK01000034.1
P37613,NP_417916.1
P37613,NC_000913.3
P37613,WP_000778768.1
P37613,NZ_SSZK01000008.1
P77165,NP_414820.1
P77165,NC_000913.3
P77165,WP_000070700.1
P77165,NZ_SSZK01000048.1
P77324,NP_414819.1
P77324,NC_000913.3
P77324,WP_000643333.1
P77324,NZ_SSZK01000048.1
P77489,NP_414818.1
P77489,NC_000913.3
P77489,WP_000667026.1
P77489,NZ_SSZK01000048.1
P77183,NP_414817.1
P77183,NC_000913.3
P77183,WP_000121359.1
P77183,NZ_SSZK01000048.1
P0AFI2,NP_417491.1
P0AFI2,NC_000913.3
P0AFI2,WP_001281881.1
P0AFI2,NZ_LN832404.1
P20083,NP_417502.1
P20083,NC_000913.3
P20083,WP_000195296.1
P20083,NZ_SSUR01000002.1
P42588,NP_417544.5
P42588,NC_000913.3
P42588,WP_001301395.1
P42588,NZ_LN832404.1
P0AFI5,NP_416638.4
P0AFI5,NC_000913.3
P0AFI5,WP_001319943.1
P0AFI5,NZ_STEB01000002.1
P02918,NP_417855.4
P02918,NC_000913.3
P02918,WP_001336003.1
P02918,NZ_SSZK01000008.1
P02919,NP_414691.1
P02919,NC_000913.3
P02919,WP_000918162.1
P02919,NZ_STEB01000032.1
P76577,NP_417014.1
P76577,NC_000913.3
P76577,WP_001137675.1
P76577,NZ_LN832404.1
P22259,NP_417862.1
P22259,NC_000913.3
P22259,WP_001265681.1
P22259,NZ_STEB01000004.1
P0ABF1,NP_414685.4
P0ABF1,NC_000913.3
P0ABF1,WP_010723084.1
P0ABF1,NZ_CP014272.1
P23842,NP_416896.4
P23842,NC_000913.3
P23842,WP_000497400.1
P23842,NZ_LN832404.1
P77473,NP_414990.2
P77473,NC_000913.3
P77473,WP_001310610.1
P77473,NZ_SSUW01000008.1
P32701,NP_418485.1
P32701,NC_000913.3
P32701,WP_000019548.1
P32701,NZ_SSZK01000016.1
P76261,NP_416329.4
P76261,NC_000913.3
P76261,WP_001295494.1
P76261,NZ_SSUW01000012.1
P77172,NP_416998.1
P77172,NC_000913.3
P77172,WP_000772731.1
P77172,NZ_LN832404.1
P75995,NP_415686.2
P75995,NC_000913.3
P75995,WP_001246499.1
P75995,NZ_LN832404.1
P37646,NP_417982.2
P37646,NC_000913.3
P37646,WP_001295219.1
P37646,NZ_SSZK01000039.1
P75800,NP_415354.1
P75800,NC_000913.3
P75800,WP_001360263.1
P75800,NZ_LN832404.1
P37649,NP_417986.4
P37649,NC_000913.3
P37649,WP_001266293.1
P37649,NZ_SSZK01000039.1
P21514,NP_414849.1
P21514,NC_000913.3
P21514,WP_001301264.1
P21514,NZ_SSZK01000075.1
P76446,NP_416681.1
P76446,NC_000913.3
P76446,WP_000470560.1
P76446,NZ_SSZK01000027.1
P77334,NP_415801.1
P77334,NC_000913.3
P77334,WP_000859945.1
P77334,NZ_SSZK01000012.1
P0ACL9,NP_414655.1
P0ACL9,NC_000913.3
P0ACL9,WP_000331776.1
P0ACL9,NZ_STEB01000010.1
P19624,NP_414594.1
P19624,NC_000913.3
P19624,WP_000241277.1
P19624,NZ_STEB01000010.1
P05459,NP_416823.1
P05459,NC_000913.3
P05459,WP_000699148.1
P05459,NZ_LN832404.1
P0AFI7,NP_416155.1
P0AFI7,NC_000913.3
P0AFI7,WP_001282319.1
P0AFI7,NZ_STEB01000003.1
P25906,NP_415924.1
P25906,NC_000913.3
P25906,WP_000097801.1
P25906,NZ_SSZK01000021.1
P0A794,NP_417059.1
P0A794,NC_000913.3
P0A794,WP_001297412.1
P0A794,NZ_STEB01000011.1
P40191,NP_416913.1
P40191,NC_000913.3
P40191,WP_000096674.1
P40191,NZ_LN832404.1
P77150,NP_416153.1
P77150,NC_000913.3
P77150,WP_001307229.1
P77150,NZ_SSTT01000001.1
P37095,NP_417018.4
P37095,NC_000913.3
P37095,WP_000133592.1
P37095,NZ_LN832404.1
P15288,NP_414772.1
P15288,NC_000913.3
P15288,WP_001292994.1
P15288,NZ_SSZK01000050.1
P0A7C6,NP_418445.1
P0A7C6,NC_000913.3
P0A7C6,WP_000421763.1
P0A7C6,NZ_STEB01000022.1
P21165,NP_418289.1
P21165,NC_000913.3
P21165,WP_000444561.1
P21165,NZ_STEB01000021.1
P29745,NP_415645.1
P29745,NC_000913.3
P29745,WP_000359434.1
P29745,NZ_SSZK01000010.1
P0AFI9,NP_416988.1
P0AFI9,NC_000913.3
P0AFI9,WP_000892044.1
P0AFI9,NZ_STEB01000011.1
Q57083,NP_414788.1
Q57083,NC_000913.3
Q57083,WP_000770246.1
Q57083,NZ_LN832404.1
P0A796,NP_418351.1
P0A796,NC_000913.3
P0A796,WP_000591795.1
P0A796,NZ_STEB01000017.1
P06999,NP_416237.3
P06999,NC_000913.3
P06999,WP_000251727.1
P06999,NZ_SSZK01000001.1
P0A9N4,NP_415422.1
P0A9N4,NC_000913.3
P0A9N4,WP_000111043.1
P0A9N4,NZ_STEB01000006.1
P09373,NP_415423.1
P09373,NC_000913.3
P09373,WP_001292822.1
P09373,NZ_SSZK01000002.1
P32675,NP_418387.3
P32675,NC_000913.3
P32675,WP_000204105.1
P32675,NZ_SSZK01000014.1
P75794,NP_415345.2
P75794,NC_000913.3
P75794,WP_001295295.1
P75794,NZ_STEB01000019.1
P69434,NP_415543.1
P69434,NC_000913.3
P69434,WP_000287458.1
P69434,NZ_SSZK01000002.1
P75906,NP_415542.1
P75906,NC_000913.3
P75906,WP_000945561.1
P75906,NZ_STEB01000006.1
P75905,NP_415541.1
P75905,NC_000913.3
P75905,WP_000610451.1
P75905,NZ_STEB01000006.1
P69432,NP_415540.1
P69432,NC_000913.3
P69432,WP_001061095.1
P69432,NZ_STEB01000006.1
P0A799,NP_417401.1
P0A799,NC_000913.3
P0A799,WP_000111269.1
P0A799,NZ_STEB01000001.1
P77366,NP_415833.1
P77366,NC_000913.3
P77366,WP_000775794.1
P77366,NZ_SSZK01000012.1
P36938,NP_415214.1
P36938,NC_000913.3
P36938,WP_001297249.1
P36938,NZ_SSZK01000045.1
P18200,NP_414952.1
P18200,NC_000913.3
P18200,WP_000154044.1
P18200,NZ_STEB01000007.1
P0A924,NP_415794.1
P0A924,NC_000913.3
P0A924,WP_001256538.1
P0A924,NZ_STEB01000005.1
P0AD42,NP_417055.4
P0AD42,NC_000913.3
P0AD42,WP_000190655.1
P0AD42,NZ_STEB01000011.1
P77333,NP_415844.1
P77333,NC_000913.3
P77333,WP_000817708.1
P77333,NZ_SSZK01000012.1
P0ABF8,NP_416422.1
P0ABF8,NC_000913.3
P0ABF8,WP_001160187.1
P0ABF8,NZ_STEB01000026.1
P24207,NP_415108.1
P24207,NC_000913.3
P24207,WP_000786319.1
P24207,NZ_SSZK01000024.1
P16677,NP_418530.1
P16677,NC_000913.3
P16677,WP_001193409.1
P16677,NZ_SSZK01000016.1
P16682,NP_418529.1
P16682,NC_000913.3
P16682,WP_000992002.1
P16682,NZ_SSZK01000016.1
P16684,NP_418526.1
P16684,NC_000913.3
P16684,WP_001295387.1
P16684,NZ_STEB01000014.1
P16685,NP_418525.1
P16685,NC_000913.3
P16685,WP_000542790.1
P16685,NZ_SSZK01000016.1
P16686,NP_418524.1
P16686,NC_000913.3
P16686,WP_000171628.1
P16686,NZ_SSZK01000016.1
P16687,NP_418523.1
P16687,NC_000913.3
P16687,WP_001295388.1
P16687,NZ_SSZK01000016.1
P16688,NP_418522.1
P16688,NC_000913.3
P16688,WP_000002303.1
P16688,NZ_SSZK01000016.1
P16678,WP_001075514.1
P16678,NZ_SSZK01000016.1
P16678,YP_026282.1
P16678,NC_000913.3
P16679,NP_418520.1
P16679,NC_000913.3
P16679,WP_000611405.1
P16679,NZ_SSZK01000016.1
P16689,NP_418519.1
P16689,NC_000913.3
P16689,WP_000586325.1
P16689,NZ_SSZK01000016.1
P16690,NP_418518.1
P16690,NC_000913.3
P16690,WP_000971886.1
P16690,NZ_SSZK01000016.1
P16691,NP_418517.1
P16691,NC_000913.3
P16691,WP_001110490.1
P16691,NZ_STEB01000014.1
P16692,NP_418516.1
P16692,NC_000913.3
P16692,WP_000059908.1
P16692,NZ_SSUW01000018.1
P0AFJ5,NP_414933.1
P0AFJ5,NC_000913.3
P0AFJ5,WP_000113933.1
P0AFJ5,NZ_STEB01000007.1
P02932,NP_414776.1
P02932,NC_000913.3
P02932,WP_000749863.1
P02932,NZ_LN832404.1
P0A9K1,NP_415539.1
P0A9K1,NC_000913.3
P0A9K1,WP_000258765.1
P0A9K1,NZ_CP011343.2
P0A9K3,NP_415193.2
P0A9K3,NC_000913.3
P0A9K3,WP_001018040.1
P0A9K3,NZ_STEB01000031.1
P23836,NP_415648.1
P23836,NC_000913.3
P23836,WP_001265471.1
P23836,NZ_STEB01000016.1
P23837,NP_415647.1
P23837,NC_000913.3
P23837,WP_000735412.1
P23837,NZ_STEB01000016.1
P08400,NP_414934.1
P08400,NC_000913.3
P08400,WP_000893623.1
P08400,NZ_SSZK01000009.1
P0A9K7,NP_418180.1
P0A9K7,NC_000913.3
P0A9K7,WP_000377786.1
P0A9K7,NZ_STEB01000015.1
P45548,NP_417838.1
P45548,NC_000913.3
P45548,WP_000007010.1
P45548,NZ_SSZK01000008.1
P00914,NP_415236.1
P00914,NC_000913.3
P00914,WP_000207142.1
P00914,NZ_SSZK01000033.1
P0AC86,NP_417886.1
P0AC86,NC_000913.3
P0AC86,WP_000993449.1
P0AC86,NZ_STEB01000004.1
P00490,WP_000081909.1
P00490,NZ_STEB01000004.1
P00490,YP_026218.1
P00490,NC_000913.3
Q46806,NP_417349.4
Q46806,NC_000913.3
Q46806,WP_001264442.1
Q46806,NZ_LN832404.1
P96329,NP_061419.1
P96329,NC_002483.1
P96329,WP_000698737.1
P96329,NZ_CP014273.1
P10030,NP_061420.1
P10030,NC_002483.1
P10030,WP_000952217.1
P10030,NZ_CP014273.1
P04737,NP_061453.1
P04737,NC_002483.1
P04737,NP_862919.1
P04737,NC_004998.1
P04737,WP_000994779.1
P04737,NZ_SSUW01000046.1
P04737,YP_003937617.1
P04737,NC_014615.1
P04737,YP_009060156.1
P04737,NC_024956.1
P04737,YP_009068351.1
P04737,NC_025139.1
P04737,YP_009070616.1
P04737,NC_025175.1
P04737,YP_009071230.1
P04737,NC_025179.1
P0A7A5,NP_417223.1
P0A7A5,NC_000913.3
