UniprotID,Protein_Accession
Q64012-1,NP_001132985.1
Q64012-1,NM_001139513.1
Q64012-2,NP_075619.2
Q64012-2,NM_023130.3
Q64012-1,XP_006499076.1
Q64012-1,XM_006499013.3
Q64012-1,XP_006499077.1
Q64012-1,XM_006499014.3
Q64012-1,XP_006499078.1
Q64012-1,XM_006499015.2
Q64012-2,XP_006499079.1
Q64012-2,XM_006499016.2
Q64012-2,XP_017172120.1
Q64012-2,XM_017316631.1
Q9CQY2,NP_080273.1
Q9CQY2,NM_025997.2
Q9WTJ5,NP_058590.1
Q9WTJ5,NM_016894.3
Q9WUP0,NP_062317.1
Q9WUP0,NM_019444.2
Q9WUP1,NP_062384.1
Q9WUP1,NM_019511.3
Q9CT10,NP_082209.1
Q9CT10,NM_027933.3
P69566,NP_064314.2
P69566,NM_019930.2
P34022,NP_035369.2
P34022,NM_011239.2
Q61820,NP_033054.1
Q61820,NM_009028.2
P62827,NP_033417.1
P62827,NM_009391.3
P62827,XP_006504343.1
P62827,XM_006504280.3
P62835,NP_663516.1
P62835,NM_145541.5
P62835,XP_006500970.1
P62835,XM_006500907.3
Q99JI6,NP_077777.1
Q99JI6,NM_024457.2
Q80ZJ1-1,NP_083795.2
Q80ZJ1-1,NM_029519.3
P61226,NP_082988.1
P61226,NM_028712.4
Q8BU31,NP_766001.1
Q8BU31,NM_172413.2
Q8BU31,XP_006541608.1
Q8BU31,XM_006541545.2
Q8BU31,XP_006541609.1
Q8BU31,XM_006541546.2
P12672,NP_033049.2
P12672,NM_009023.3
P11416-2,NP_001169999.1
P11416-2,NM_001176528.1
P11416-1,NP_001170773.1
P11416-1,NM_001177302.1
P11416-1,NP_001170774.1
P11416-1,NM_001177303.1
P11416-1,NP_033050.2
P11416-1,NM_009024.2
P11416-1,XP_006532655.1
P11416-1,XM_006532592.3
P11416-1,XP_006532656.1
P11416-1,XM_006532593.2
P11416,XP_017169842.1
P11416,XM_017314353.1
P22605-1,NP_001276689.1
P22605-1,NM_001289760.1
P22605-2,NP_001276690.1
P22605-2,NM_001289761.1
P22605-4,NP_001276691.1
P22605-4,NM_001289762.1
P22605-3,NP_035373.1
P22605-3,NM_011243.2
P18911-2,NP_001036192.1
P18911-2,NM_001042727.2
P18911-1,NP_035374.3
P18911-1,NM_011244.4
P18911-1,XP_006520713.1
P18911-1,XM_006520650.1
P18911-1,XP_011243827.1
P18911-1,XM_011245525.2
Q9DD06,NP_001334097.1
Q9DD06,NM_001347168.1
Q9DD06,NP_082128.1
Q9DD06,NM_027852.3
P58069,NP_444498.2
P58069,NM_053268.2
Q60790,NP_033051.2
Q60790,NM_009025.2
O35626,NP_033052.1
O35626,NM_009026.5
Q5RI75-1,NP_001017427.1
Q5RI75-1,NM_001017427.1
Q5RI75-1,XP_017175690.1
Q5RI75-1,XM_017320201.1
Q7TN89,NP_853526.1
Q7TN89,NM_181548.2
Q99MK9-1,NP_001230677.1
Q99MK9-1,NM_001243748.1
Q99MK9-2,NP_062687.1
Q99MK9-2,NM_019713.4
Q8BMS9,NP_780654.1
Q8BMS9,NM_175445.4
Q8BMS9,XP_006499202.1
Q8BMS9,XM_006499139.3
Q8BMS9,XP_006499203.1
Q8BMS9,XM_006499140.3
Q8BMS9,XP_006499204.1
Q8BMS9,XM_006499141.2
Q8BMS9,XP_006499205.1
Q8BMS9,XM_006499142.2
Q8BMS9,XP_006499206.1
Q8BMS9,XM_006499143.3
Q8BMS9,XP_006499207.1
Q8BMS9,XM_006499144.3
Q99P51,NP_620406.1
Q99P51,NM_138956.3
Q8CB96-1,NP_835146.3
Q8CB96-1,NM_178045.4
Q5EBH1-2,NP_001298023.1
Q5EBH1-2,NM_001311094.2
Q5EBH1-1,NP_061220.2
Q5EBH1-1,NM_018750.4
Q80UQ2-2,NP_001297585.1
Q80UQ2-2,NM_001310656.1
Q80UQ2-1,NP_082754.2
Q80UQ2-1,NM_028478.3
Q80UQ2-1,XP_006535308.1
Q80UQ2-1,XM_006535245.3
Q80UQ2,XP_006535309.1
Q80UQ2,XM_006535246.3
Q80UQ2,XP_006535310.1
Q80UQ2,XM_006535247.3
Q9DD19,NP_080162.3
Q9DD19,NM_025886.3
Q9DD19,XP_006536289.1
Q9DD19,XM_006536226.3
Q9DD19,XP_006536290.1
Q9DD19,XM_006536227.3
Q9DD19,XP_006536291.1
Q9DD19,XM_006536228.3
Q8CJ96,NP_082036.1
Q8CJ96,NM_027760.2
Q8CJ96,XP_011239900.1
Q8CJ96,XM_011241598.1
Q8CJ96,XP_011239901.1
Q8CJ96,XM_011241599.1
Q8CJ96,XP_011239902.1
Q8CJ96,XM_011241600.2
Q8K342,NP_666352.1
Q8K342,NM_146240.4
Q8BL43,NP_780488.2
Q8BL43,NM_175279.3
Q61411-1,NP_001123915.1
Q61411-1,NM_001130443.1
Q61411-2,NP_001123916.1
Q61411-2,NM_001130444.1
Q61411-1,NP_032310.2
Q61411-1,NM_008284.2
Q61411-1,XP_006536222.2
Q61411-1,XM_006536159.2
P32883-2,NP_067259.4
P32883-2,NM_021284.6
P32883-1,XP_006506981.1
P32883-1,XM_006506918.3
Q9Z268,NP_038860.2
Q9Z268,NM_013832.4
Q9Z268,XP_006530272.1
Q9Z268,XM_006530209.3
Q9Z268,XP_006530273.1
Q9Z268,XM_006530210.2
Q6PFQ7-2,NP_001034192.1
Q6PFQ7-2,NM_001039103.3
Q6PFQ7-1,NP_598675.2
Q6PFQ7-1,NM_133914.3
Q8C2K5-2,NP_001334272.1
Q8C2K5-2,NM_001347343.1
Q8C2K5-1,NP_848900.2
Q8C2K5-1,NM_178785.3
Q08AT1,NP_001028330.2
Q08AT1,NM_001033158.2
O08989,NP_032650.1
O08989,NM_008624.3
O08989,XP_006510888.1
O08989,XM_006510825.2
Q9CW46-1,NP_082187.1
Q9CW46-1,NM_027911.3
Q7TPD6,NP_898845.1
Q7TPD6,NM_183024.1
P62492,NP_059078.2
P62492,NM_017382.5
P46638,NP_033023.1
P46638,NM_008997.3
Q6PHZ5,NP_780611.3
Q6PHZ5,NM_175402.4
P35285,NP_077756.2
P35285,NM_024436.3
Q9ERI2,NP_001288159.1
Q9ERI2,NM_001301230.1
Q9ERI2,NP_001288161.1
Q9ERI2,NM_001301232.1
Q9ERI2,NP_076124.1
Q9ERI2,NM_023635.6
Q9ERI2,XP_006510843.1
Q9ERI2,XM_006510780.3
Q99P58,NP_001076022.1
Q99P58,NM_001082553.2
Q99P58,NP_001289727.1
Q99P58,NM_001302798.1
Q99P58,NP_085031.3
Q99P58,NM_030554.4
P97950,NP_035358.1
P97950,NM_011228.2
O35963,NP_058554.1
O35963,NM_016858.2
Q8BHD0,NP_780771.1
Q8BHD0,NM_175562.3
Q8BHC1,NP_780331.1
Q8BHC1,NM_175122.6
Q80UJ7,NP_848805.2
Q80UJ7,NM_178690.4
Q8VHP8,NP_631886.2
Q8VHP8,NM_139147.3
Q8VHQ4,NP_631893.1
Q8VHQ4,NM_139154.2
Q99MI1-4,NP_835186.1
Q99MI1-4,NM_178085.3
Q8BQC8,NP_001038947.1
Q8BQC8,NM_001045482.2
Q8BQC8,NP_067301.1
Q8BQC8,NM_021326.3
Q8BQC8,XP_006504787.1
Q8BQC8,XM_006504724.3
Q60972,NP_033056.2
Q60972,NM_009030.3
Q8BX09-1,NP_766105.2
Q8BX09-1,NM_172517.2
P97868-1,NP_035377.2
P97868-1,NM_011247.2
P97868,NP_778188.1
P97868,NM_175023.3
P97868-2,XP_006507533.1
P97868-2,XM_006507470.3
Q60973,NP_033057.3
Q60973,NM_009031.3
O88851,NP_056569.2
O88851,NM_015754.2
Q9ESK9,NP_033956.2
Q9ESK9,NM_009826.4
Q6P3B9,NP_954667.1
Q6P3B9,NM_199197.1
A6H6A9-3,NP_001033710.1
A6H6A9-3,NM_001038621.2
A6H6A9-1,NP_038890.3
A6H6A9-1,NM_013862.5
A6H6A9-4,XP_006496946.1
A6H6A9-4,XM_006496883.3
A2AWA9-2,NP_001029132.1
A2AWA9-2,NM_001033960.1
A2AWA9-1,NP_666233.2
A2AWA9-1,NM_146121.2
A2AWA9,XP_006498057.1
A2AWA9,XM_006497994.3
A2AWA9,XP_017172964.1
A2AWA9,XM_017317475.1
Q8BMG7,NP_001157226.1
Q8BMG7,NM_001163754.1
Q0VG62-2,NP_001093144.1
Q0VG62-2,NM_001099674.1
Q0VG62-1,NP_001334135.1
Q0VG62-1,NM_001347206.1
Q64701-2,NP_001132988.1
Q64701-2,NM_001139516.1
Q64701-1,NP_035379.2
Q64701-1,NM_011249.2
E9Q9D5-2,NP_081093.2
E9Q9D5-2,NM_026817.3
Q64700,NP_001268929.1
Q64700,NM_001282000.1
Q64700,NP_001268930.1
Q64700,NM_001282001.1
Q64700,NP_035380.3
Q64700,NM_011250.4
Q99KG3-3,NP_001161247.1
Q99KG3-3,NM_001167775.1
Q99KG3-2,NP_001161248.1
Q99KG3-2,NM_001167776.1
Q99KG3-1,NP_663602.1
Q99KG3-1,NM_145627.2
Q99KG3,XP_006527681.1
Q99KG3,XM_006527618.3
Q80YT9,NP_938044.1
Q80YT9,NM_198302.2
Q8R4X3,NP_083673.3
Q8R4X3,NM_029397.3
Q8R4X3,NP_733486.2
Q8R4X3,NM_170598.2
Q8C2Q3-1,NP_063922.2
Q8C2Q3-1,NM_019869.3
Q0VBL3-1,NP_001039272.1
Q0VBL3-1,NM_001045807.1
Q9CR83,NP_001153107.1
Q9CR83,NM_001159635.1
Q9CR83,NP_080710.1
Q9CR83,NM_026434.4
Q8R3C6-1,NP_083038.1
Q8R3C6-1,NM_028762.1
Q3UQS8-1,NP_001164318.1
Q3UQS8-1,NM_001170847.1
Q8BHS3,NP_080052.1
Q8BHS3,NM_025776.2
D3Z4I3,NP_001074894.1
D3Z4I3,NM_001081425.1
B2RY56,NP_081625.3
B2RY56,NM_027349.3
B2RY56,XP_006516230.1
B2RY56,XM_006516167.3
B2RY56,XP_006516231.1
B2RY56,XM_006516168.3
B2RY56,XP_006516232.1
B2RY56,XM_006516169.3
B2RY56,XP_017170651.1
B2RY56,XM_017315162.1
Q6NZN0,NP_598838.3
Q6NZN0,NM_134077.4
Q5SFM8-2,NP_766214.2
Q5SFM8-2,NM_172626.2
Q5SFM8-1,XP_006525926.1
Q5SFM8-1,XM_006525863.2
Q8CGC6,NP_598686.2
Q8CGC6,NM_133925.2
Q9CXK9-1,NP_082510.1
Q9CXK9-1,NM_028234.1
Q8C5L7,NP_766350.2
Q8C5L7,NM_172762.2
Q62176,NP_062420.2
Q62176,NM_019547.2
Q8VH51-2,NP_001278043.1
Q8VH51-2,NM_001291114.1
Q8VH51-2,NP_001278044.1
Q8VH51-2,NM_001291115.1
Q8VH51-1,NP_573505.2
Q8VH51-1,NM_133242.3
Q8VH51,XP_011237628.1
Q8VH51,XM_011239326.2
Q8VH51-3,XP_011237629.1
Q8VH51-3,XM_011239327.2
Q8VH51-3,XP_017171483.1
Q8VH51-3,XM_017315994.1
Q8VH51,XP_017171487.1
Q8VH51,XM_017315998.1
Q8VH51-3,XP_017171494.1
Q8VH51-3,XM_017316005.1
Q8VH51-3,XP_017171497.1
Q8VH51-3,XM_017316008.1
O89086,NP_001159882.1
O89086,NM_001166410.2
O89086,NP_001159883.1
O89086,NM_001166411.2
Q8JZV4-2,NP_001165618.1
Q8JZV4-2,NM_001172147.1
Q8JZV4-3,NP_001165619.1
Q8JZV4-3,NM_001172148.1
Q8JZV4,NP_001277559.1
Q8JZV4,NM_001290630.1
Q8JZV4-1,NP_705814.1
Q8JZV4-1,NM_153586.2
Q91V81,NP_598454.2
Q91V81,NM_133693.2
Q99J64,NP_001135453.1
Q99J64,NM_001141981.1
Q99J64,NP_001135454.1
Q99J64,NM_001141982.1
Q99J64,NP_084519.1
Q99J64,NM_030243.4
Q99J64,XP_006498403.1
Q99J64,XM_006498340.1
Q99J64,XP_006498404.1
Q99J64,XM_006498341.1
Q99J64,XP_006498405.1
Q99J64,XM_006498342.3
Q99J64,XP_006498406.1
Q99J64,XM_006498343.3
Q99J64,XP_006498407.1
Q99J64,XM_006498344.2
Q99J64,XP_006498408.1
Q99J64,XM_006498345.1
Q99J64,XP_011237487.1
Q99J64,XM_011239185.1
Q99J64,XP_011237489.1
Q99J64,XM_011239187.1
Q3V089,NP_001028580.1
Q3V089,NM_001033408.4
Q3V089,XP_006529765.1
Q3V089,XM_006529702.1
Q8BHN5,NP_700454.1
Q8BHN5,NM_153405.2
P86049,NP_001139800.1
P86049,NM_001146328.2
P86049,XP_006501913.1
P86049,XM_006501850.3
P86049,XP_006501914.1
P86049,XM_006501851.1
P86049,XP_011238490.1
P86049,XM_011240188.1
Q91WT8-1,NP_001120854.1
Q91WT8-1,NM_001127382.2
Q91WT8,NP_001278155.1
Q91WT8,NM_001291226.1
Q91WT8-1,NP_620704.1
Q91WT8-1,NM_139065.3
Q91WT8-1,NP_848541.2
Q91WT8-1,NM_178446.4
Q91WT8-1,XP_006504019.1
Q91WT8-1,XM_006503956.2
Q8K2X2-1,NP_766579.3
Q8K2X2-1,NM_172991.4
Q8VE92,NP_079993.2
Q8VE92,NM_025717.3
Q8VE92,XP_006531886.1
Q8VE92,XM_006531823.3
Q8VE92,XP_006531887.1
Q8VE92,XM_006531824.3
Q8VE92,XP_006531888.1
Q8VE92,XM_006531825.3
Q8VE92,XP_006531889.1
Q8VE92,XM_006531826.2
Q8C7Q4-1,NP_001277051.1
Q8C7Q4-1,NM_001290122.1
Q8C7Q4-1,NP_001277052.1
Q8C7Q4-1,NM_001290123.1
Q8C7Q4,NP_001277053.1
Q8C7Q4,NM_001290124.1
Q8C7Q4,NP_001277054.1
Q8C7Q4,NM_001290125.1
Q8C7Q4-1,NP_033058.2
Q8C7Q4-1,NM_009032.3
Q91YE7-1,NP_683732.1
Q91YE7-1,NM_148930.3
Q91YE7,XP_006511933.1
Q91YE7,XM_006511870.3
Q91YE7,XP_006511934.1
Q91YE7,XM_006511871.3
Q91YE7-1,XP_006511935.1
Q91YE7-1,XM_006511872.2
Q91YE7,XP_011241223.1
Q91YE7,XM_011242921.2
Q9CQT2,NP_659197.2
Q9CQT2,NM_144948.5
Q9CWZ3-1,NP_001095877.1
Q9CWZ3-1,NM_001102407.1
Q9CWZ3-2,NP_080151.2
Q9CWZ3-2,NM_025875.2
Q91W59,NP_001135403.1
Q91W59,NM_001141931.1
Q91W59-1,NP_064692.2
Q91W59-1,NM_020296.2
Q8VC70,NP_001034169.1
Q8VC70,NM_001039080.1
Q8VC70,NP_062685.2
Q8VC70,NM_019711.2
Q8VC70,XP_006513962.1
Q8VC70,XM_006513899.2
Q8VC70,XP_006513963.1
Q8VC70,XM_006513900.2
Q8BWL5-5,NP_001165592.1
Q8BWL5-5,NM_001172121.1
Q8BWL5-2,NP_001165593.1
Q8BWL5-2,NM_001172122.1
Q8BWL5-1,NP_001165594.1
Q8BWL5-1,NM_001172123.1
Q8BWL5-6,NP_001165595.1
Q8BWL5-6,NM_001172124.1
Q8BWL5-4,NP_001165597.1
Q8BWL5-4,NM_001172126.1
Q8BWL5-3,NP_848775.2
Q8BWL5-3,NM_178660.4
Q8R0F5,NP_775552.1
Q8R0F5,NM_173376.3
Q9WV02-1,NP_001160095.1
Q9WV02-1,NM_001166623.1
Q9WV02-1,NP_035382.1
Q9WV02-1,NM_011252.4
Q80Y56,NP_084357.2
Q80Y56,NM_030081.2
Q80Y56,XP_006506831.1
Q80Y56,XM_006506768.3
Q6VN19,NP_665823.2
Q6VN19,NM_145824.4
Q99NF8,NP_075635.1
Q99NF8,NM_023146.2
Q62172,NP_001185878.1
Q62172,NM_001198949.1
Q62172,NP_033093.2
Q62172,NM_009067.5
Q9ERU9,NP_035370.2
Q9ERU9,NM_011240.3
O08674,NP_033062.1
O08674,NM_009036.1
Q9WVB0-1,NP_001036139.1
Q9WVB0-1,NM_001042674.2
Q9WVB0-2,NP_001036140.1
Q9WVB0-2,NM_001042675.2
Q9WVB0-1,NP_062707.1
Q9WVB0-1,NM_019733.3
Q8VC52,NP_082306.2
Q8VC52,NM_028030.3
Q8VC52,XP_006511518.1
Q8VC52,XM_006511455.2
Q8VC52,XP_006511519.1
Q8VC52,XM_006511456.3
Q8VC52,XP_006511520.1
Q8VC52,XM_006511457.2
Q8VC52,XP_006511521.1
Q8VC52,XM_006511458.3
Q8R1Q9,NP_694876.1
Q8R1Q9,NM_153196.1
Q924W9,NP_001289134.1
Q924W9,NM_001302205.1
Q924W9,NP_001289135.1
Q924W9,NM_001302206.1
Q924W9,NP_476514.1
Q924W9,NM_057173.3
Q924W9,XP_006507258.1
Q924W9,XM_006507195.3
P25801,NP_001135808.1
P25801,NM_001142336.1
P25801,NP_001135809.1
P25801,NM_001142337.1
P25801,XP_006498883.1
P25801,XM_006498820.3
P62878,NP_062686.1
P62878,NM_019712.3
Q9WTZ1,NP_001298064.1
Q9WTZ1,NM_001311135.1
Q9WTZ1,NP_035409.1
Q9WTZ1,NM_011279.3
O35698,NP_001159856.1
O35698,NM_001166384.1
O35698,NP_001257442.1
O35698,NM_001270513.1
O35698,NP_001257444.1
O35698,NM_001270515.1
O35698,NP_001257445.1
O35698,NM_001270516.1
O35698,NP_035383.2
O35698,NM_011253.2
Q60990,NP_001257441.1
Q60990,NM_001270512.1
P13405,NP_033055.2
P13405,NM_009029.2
Q4VGL6,NP_001020123.1
Q4VGL6,NM_001024952.2
P0C090,NP_001094061.1
P0C090,NM_001100591.1
P0C090,XP_006498187.1
P0C090,XM_006498124.3
Q9CQT9,NP_080400.1
Q9CQT9,NM_026124.3
Q9JHG6-1,NP_001075018.1
Q9JHG6-1,NM_001081549.2
Q9JHG6-2,NP_062339.2
Q9JHG6-2,NM_019466.4
Q9JHG2,NP_001273583.1
Q9JHG2,NM_001286654.1
Q9JHG2,NP_085101.1
Q9JHG2,NM_030598.2
Q9JHG2,NP_997532.1
Q9JHG2,NM_207649.1
Q9JKK0,NP_075356.1
Q9JKK0,NM_022980.4
Q9JKK0,XP_017175806.1
Q9JKK0,XM_017320317.1
Q9D0V7,NP_062353.3
Q9D0V7,NM_019480.4
Q9D0V7,XP_006521256.1
Q9D0V7,XM_006521193.2
Q9D0V7,XP_006521257.1
Q9D0V7,XM_006521194.3
Q9D0V7,XP_006521258.1
Q9D0V7,XM_006521195.3
Q6NXM2,NP_082040.2
Q6NXM2,NM_027764.2
Q6NXM2,XP_006519629.1
Q6NXM2,XM_006519566.2
Q6NXM2,XP_006519630.1
Q6NXM2,XM_006519567.2
Q6NXM2,XP_006519631.1
Q6NXM2,XM_006519568.2
Q6NXM2,XP_006519632.1
Q6NXM2,XM_006519569.2
Q6NXM2,XP_017171693.1
Q6NXM2,XM_017316204.1
Q6NXM2,XP_017171694.1
Q6NXM2,XM_017316205.1
Q99LJ7-1,NP_001164165.1
Q99LJ7-1,NM_001170694.1
Q99LJ7-1,NP_598844.3
Q99LJ7-1,NM_134083.4
Q99LJ7-1,XP_006518445.1
Q99LJ7-1,XM_006518382.3
Q99LJ7-1,XP_006518446.1
Q99LJ7-1,XM_006518383.2
Q99LJ7-1,XP_006518447.1
Q99LJ7-1,XM_006518384.1
Q99LJ7-1,XP_006518448.1
Q99LJ7-1,XM_006518385.3
Q99LJ7-2,XP_006518449.1
Q99LJ7-2,XM_006518386.2
Q99LJ7-1,XP_011243193.1
Q99LJ7-1,XM_011244891.2
Q9CYF5,NP_291050.1
Q9CYF5,NM_033572.2
Q8VE37,NP_598639.1
Q8VE37,NM_133878.3
Q8BK67,NP_776292.1
Q8BK67,NM_173867.5
Q8BK67,XP_006538534.1
Q8BK67,XM_006538471.3
Q8BTU7-1,NP_775621.2
Q8BTU7-1,NM_173445.4
Q8BTU7-1,XP_006540989.1
Q8BTU7-1,XM_006540926.2
Q8BTU7-1,XP_006540991.1
Q8BTU7-1,XM_006540928.2
Q8BTU7-1,XP_006540992.1
Q8BTU7-1,XM_006540929.2
Q8BTU7-1,XP_017177783.1
Q8BTU7-1,XM_017322294.1
Q9JJT0,NP_067500.1
Q9JJT0,NM_021525.2
Q05186,NP_033063.1
Q05186,NM_009037.2
Q8BP92,NP_036122.2
Q8BP92,NM_011992.2
Q8BH97,NP_080831.2
Q8BH97,NM_026555.2
Q8BH97,XP_006541049.1
Q8BH97,XM_006540986.2
Q8BH97,XP_006541050.1
Q8BH97,XM_006540987.2
Q8CFE3,NP_932140.1
Q8CFE3,NM_198023.2
Q8CFE3,XP_006515823.1
Q8CFE3,XM_006515760.3
Q8C796,NP_001307483.1
Q8C796,NM_001320554.1
Q8C796,NP_473389.2
Q8C796,NM_054048.4
Q6PGA0-2,NP_001277207.1
Q6PGA0-2,NM_001290278.1
Q6PGA0-1,NP_659063.3
Q6PGA0-1,NM_144814.3
A2AU37,NP_001263329.1
A2AU37,NM_001276400.1
A2AU37,XP_006500105.1
A2AU37,XM_006500042.2
A2AU37,XP_006500106.1
A2AU37,XM_006500043.2
P54726,NP_001284535.1
P54726,NM_001297606.1
P54728,NP_033037.2
P54728,NM_009011.4
Q8BRE0,NP_001171371.2
Q8BRE0,NM_001177900.2
Q8BRE0,NP_001290061.1
Q8BRE0,NM_001303132.1
Q8BRE0,NP_076216.3
Q8BRE0,NM_023727.4
Q8BRE0,XP_006497268.1
Q8BRE0,XM_006497205.2
Q8BRE0,XP_006497269.1
Q8BRE0,XM_006497206.3
Q8BGN9,NP_848807.1
Q8BGN9,NM_178692.3
Q8VCH7,NP_598593.1
Q8VCH7,NM_133832.3
Q9QYF1-1,NP_067532.2
Q9QYF1-1,NM_021557.5
Q8BYK4,NP_001300900.1
Q8BYK4,NM_001313971.1
Q8BYK4,NP_084293.1
Q8BYK4,NM_030017.4
Q8CEE7,NP_001277338.1
Q8CEE7,NM_001290409.1
Q8CEE7,NP_001277340.1
Q8CEE7,NM_001290411.1
Q8CEE7,NP_780581.1
Q8CEE7,NM_175372.4
Q9ERI6,NP_076186.1
Q9ERI6,NM_023697.2
O54909,NP_033066.1
O54909,NM_009040.3
O54909,XP_006513452.1
O54909,XM_006513389.2
O55240,NP_598767.1
O55240,NM_134006.4
O55240,XP_006513450.1
O55240,XM_006513387.2
O88451,NP_001144221.1
O88451,NM_001150749.1
O88451,NP_059501.1
O88451,NM_017473.4
Q7TQA3,NP_871789.1
Q7TQA3,NM_181989.1
Q9CQK3,NP_079930.1
Q9CQK3,NM_025654.2
Q9CWH4,NP_082874.1
Q9CWH4,NM_028598.1
Q9D8T3,NP_081243.1
Q9D8T3,NM_026967.4
Q8C5S7,NP_064386.2
Q8C5S7,NM_020002.3
Q9Z0J1,NP_057887.2
Q9Z0J1,NM_016678.2
P34057,NP_033064.1
P34057,NM_009038.2
Q9Z129-2,NP_001191836.1
Q9Z129-2,NM_001204907.1
Q9Z129-1,NP_075529.2
Q9Z129-1,NM_023042.3
Q9Z129-1,XP_017176957.1
Q9Z129-1,XM_017321468.1
Q9Z129,XP_017176958.1
Q9Z129,XM_017321469.1
Q75NR7,NP_478121.2
Q75NR7,NM_058214.3
Q8VID5,NP_569721.1
Q8VID5,NM_130454.2
Q91ZS8-1,NP_001020008.1
Q91ZS8-1,NM_001024837.2
Q91ZS8-2,NP_570965.2
Q91ZS8-2,NM_130895.3
Q91ZS8,XP_006513128.1
Q91ZS8,XM_006513065.1
Q9JI20,NP_443209.2
Q9JI20,NM_052977.5
Q9Z1M8,NP_036009.1
Q9Z1M8,NM_011879.2
Q8BGH4,NP_848723.1
Q8BGH4,NM_178608.4
Q8VCD6,NP_001191843.1
Q8VCD6,NM_001204914.1
Q8VCD6,NP_659114.2
Q8VCD6,NM_144865.2
Q99KK1,NP_848721.1
Q99KK1,NM_178606.5
Q8K072,NP_850919.1
Q8K072,NM_180588.2
Q9JM62-2,NP_001191860.1
Q9JM62-2,NM_001204931.1
Q9JM62-1,NP_647453.1
Q9JM62-1,NM_139292.2
O09037,NP_035389.1
O09037,NM_011259.1
P35230,NP_035166.1
P35230,NM_011036.1
O09049,NP_035390.1
O09049,NM_011260.2
Q9D8G5,NP_080604.2
Q9D8G5,NM_026328.2
Q8CHK2,NP_775276.1
Q8CHK2,NM_173184.1
Q04863,NP_001277386.1
Q04863,NM_001290457.1
Q04863,NP_033072.2
Q04863,NM_009046.2
Q148V7,NP_083625.1
Q148V7,NM_029349.1
Q148V7,NP_775279.2
Q148V7,NM_173187.3
Q8K2J7-1,NP_666035.2
Q8K2J7-1,NM_145923.4
Q8K2J7-1,XP_006503684.1
Q8K2J7-1,XM_006503621.3
Q8BRJ3,NP_722488.2
Q8BRJ3,NM_153793.2
Q8BRJ3,XP_006525925.1
Q8BRJ3,XM_006525862.1
Q60841-2,NP_001297393.1
Q60841-2,NM_001310464.1
Q60841-1,NP_035391.2
Q60841-1,NM_011261.2
O35929,NP_033073.1
O35929,NM_009047.5
Q8VEL9,NP_542764.2
Q8VEL9,NM_080726.3
P82343-2,NP_001158176.1
P82343-2,NM_001164704.1
P82343-1,NP_075621.3
P82343-1,NM_023132.3
P06281,NP_112469.1
P06281,NM_031192.3
P00796,NP_112470.2
P00796,NM_031193.2
Q9CYN9,NP_081715.1
Q9CYN9,NM_027439.4
Q9EPU0-1,NP_001116301.1
Q9EPU0-1,NM_001122829.2
Q9EPU0-2,NP_109605.2
Q9EPU0-2,NM_030680.3
Q9EPU0-1,XP_006509667.1
Q9EPU0-1,XM_006509604.3
Q9EPU0-1,XP_006509668.1
Q9EPU0-1,XM_006509605.3
A2AT37,NP_001074601.1
A2AT37,NM_001081132.1
A2AT37,XP_006497548.1
A2AT37,XM_006497485.3
Q9D7T1,NP_079896.1
Q9D7T1,NM_025620.2
Q5U4E2,NP_001073370.2
Q5U4E2,NM_001079901.1
Q5U4E2,NP_001073371.2
Q5U4E2,NM_001079902.1
Q5U4E2,NP_001073372.2
Q5U4E2,NM_001079903.1
Q5U4E2,NP_001073373.2
Q5U4E2,NM_001079904.1
Q5U4E2,NP_001073374.1
Q5U4E2,NM_001079905.1
Q5U4E2,NP_780308.2
Q5U4E2,NM_175099.3
O54916,NP_001104535.1
O54916,NM_001111065.1
O54916-1,NP_033074.2
O54916-1,NM_009048.2
Q80XA6,NP_001277562.1
Q80XA6,NM_001290633.1
Q80XA6,NP_839987.2
Q80XA6,NM_178256.4
Q80XA6,XP_006528825.1
Q80XA6,XM_006528762.3
Q61103,NP_001278007.1
Q61103,NM_001291078.1
Q61103,NP_035392.1
Q61103,NM_011262.5
Q9CQU3,NP_080671.1
Q9CQU3,NM_026395.1
Q9CQU3,XP_006539193.1
Q9CQU3,XM_006539130.2
Q9CQU3,XP_006539194.1
Q9CQU3,XM_006539131.3
Q9CQU3,XP_006539195.1
Q9CQU3,XM_006539132.2
Q9CQU3,XP_006539196.1
Q9CQU3,XM_006539133.3
Q9CQU3,XP_011248630.1
Q9CQU3,XM_011250328.2
Q80TZ9,NP_001078961.1
Q80TZ9,NM_001085492.1
Q8R367,NP_001157684.1
Q8R367,NM_001164212.1
Q8R367,NP_001157686.1
Q8R367,NM_001164214.1
Q8R367,NP_871788.1
Q8R367,NM_181988.2
P47939,NP_033075.1
P47939,NM_009049.2
Q5DTW7-1,NP_001276590.1
Q5DTW7-1,NM_001289661.1
Q5DTW7-1,NP_001276591.1
Q5DTW7-1,NM_001289662.1
Q5DTW7-1,NP_080330.1
Q5DTW7-1,NM_026054.3
Q5DTW7-1,XP_006507144.1
Q5DTW7-1,XM_006507081.3
Q5DTW7-1,XP_006507146.1
Q5DTW7-1,XM_006507083.3
Q5DTW7-1,XP_006507147.1
Q5DTW7-1,XM_006507084.3
Q5DTW7-1,XP_011239924.1
Q5DTW7-1,XM_011241622.2
Q8VIG1-1,NP_035393.2
Q8VIG1-1,NM_011263.2
Q8VIG1-1,XP_006534905.1
