UniprotID,Protein_Accession
Q9VT61,NM_140110.4
Q9VT61,NP_729568.1
Q9VT61,NM_168386.3
A0A0B4LGT7,NP_001287185.1
A0A0B4LGT7,NM_001300256.1
A0A0B4LGT7,NP_001287186.1
A0A0B4LGT7,NM_001300257.1
A0A0B4LGT7,NP_649577.1
A0A0B4LGT7,NM_141320.3
Q9VA80,NP_651789.1
Q9VA80,NM_143532.2
Q7JXA8,NP_536794.1
Q7JXA8,NM_080533.4
Q6IJ53,NP_001097941.1
Q6IJ53,NM_001104471.2
Q8IR01,NP_728056.1
Q8IR01,NM_167559.3
Q9VG63,NP_650204.1
Q9VG63,NM_141947.2
Q9VJ49,NP_001286062.1
Q9VJ49,NM_001299133.1
Q9VJ49,NP_001286063.1
Q9VJ49,NM_001299134.1
Q9VJ49,NP_652585.1
Q9VJ49,NM_144328.2
Q9VZW6,NP_647757.2
Q9VZW6,NM_139500.2
Q8SXW3,NP_728678.1
Q8SXW3,NM_167920.2
Q9VQT9,NP_001285595.1
Q9VQT9,NM_001298666.1
Q9VQT9,NP_608801.1
Q9VQT9,NM_134957.3
Q7JRQ2,NP_725961.1
Q7JRQ2,NM_166391.2
Q7K0A2,NP_610655.1
Q7K0A2,NM_136811.4
Q8I0T0,NP_733361.1
Q8I0T0,NM_170482.3
Q9VCL9,NP_651149.2
Q9VCL9,NM_142892.2
Q7JW73,NP_788288.1
Q7JW73,NM_176108.2
Q9W4R4,NP_570067.1
Q9W4R4,NM_130711.3
Q9W4R4,NP_726872.1
Q9W4R4,NM_166977.2
Q9VXW5,NP_573016.1
Q9VXW5,NM_132788.4
Q9VHV3,NP_649770.1
Q9VHV3,NM_141513.3
Q9VJX6,NP_609657.2
Q9VJX6,NM_135813.4
Q7K1B3,NP_611250.1
Q7K1B3,NM_137406.3
Q9VXV0,NP_001285272.1
Q9VXV0,NM_001298343.1
Q9VXV0,NP_573028.1
Q9VXV0,NM_132800.2
X2JF59,NP_001285202.1
X2JF59,NM_001298273.1
X2JF59,NP_001285203.1
X2JF59,NM_001298274.1
X2JF59,NP_001285204.1
X2JF59,NM_001298275.1
X2JF59,NP_477510.1
X2JF59,NM_058162.3
X2JF59,NP_727689.1
X2JF59,NM_167359.2
Q8MRK4,NP_723687.1
Q8MRK4,NM_164971.2
Q6IHY4,NP_001097057.1
Q6IHY4,NM_001103587.3
M9NEQ5,NP_001246062.1
M9NEQ5,NM_001259133.2
M9NEQ5,NP_609843.1
M9NEQ5,NM_135999.4
Q9VRT6,NP_648021.1
Q9VRT6,NM_139764.3
Q9W4A0,NP_524744.2
Q9W4A0,NM_080005.4
Q9W2R2,NP_611517.1
Q9W2R2,NM_137673.3
Q7JRB2,NP_001188864.1
Q7JRB2,NM_001201935.2
Q7JRB2,NP_001188865.1
Q7JRB2,NM_001201936.2
Q7JRB2,NP_610196.1
Q7JRB2,NM_136352.3
Q7JRB2,NP_724447.1
Q7JRB2,NM_165456.2
O97063,NP_649678.1
O97063,NM_141421.2
Q59E61,NP_001014549.1
Q59E61,NM_001014549.3
Q9VID4,NP_001163032.1
Q9VID4,NM_001169561.2
Q9VID4,NP_001163033.1
Q9VID4,NM_001169562.2
Q9VID4,NP_001163034.1
Q9VID4,NM_001169563.2
Q9VID4,NP_001163035.1
Q9VID4,NM_001169564.2
Q9VID4,NP_001163036.1
Q9VID4,NM_001169565.2
Q9VID4,NP_001163037.1
Q9VID4,NM_001169566.2
Q9VID4,NP_001163038.1
Q9VID4,NM_001169567.2
Q9VID4,NP_001163039.1
Q9VID4,NM_001169568.2
Q9VID4,NP_610105.2
Q9VID4,NM_136261.3
Q9VID4,NP_724326.1
Q9VID4,NM_165367.2
Q9VX94,NP_573181.1
Q9VX94,NM_132953.3
Q9VMZ3,NP_001246901.1
Q9VMZ3,NM_001259972.2
Q9VMZ3,NP_730791.1
Q9VMZ3,NM_164322.3
A0A126GUX4,NP_001303515.1
A0A126GUX4,NM_001316586.1
A0A126GUX4,NP_001303516.1
A0A126GUX4,NM_001316587.1
Q9VKC9,NP_620115.2
Q9VKC9,NM_138760.3
F3YDK4,NP_001259063.1
F3YDK4,NM_001272134.1
Q8IPT5,NP_730626.1
Q8IPT5,NM_168900.1
O76857,NP_572562.1
O76857,NM_132334.4
E1JHX0,NP_001163314.1
E1JHX0,NM_001169843.2
Q7K3B7,NP_611460.1
Q7K3B7,NM_137616.3
Q7JRQ4,NP_610369.1
Q7JRQ4,NM_136525.2
Q9VT01,NP_648325.2
Q9VT01,NM_140068.3
A1ZBR8,NP_611458.2
A1ZBR8,NM_137614.3
Q9W4J9,NP_572166.1
Q9W4J9,NM_131938.2
Q9V3E5,NP_523985.1
Q9V3E5,NM_079261.5
Q9V3E5,NP_729423.1
Q9V3E5,NM_168298.1
Q9V3E5,NP_729424.1
Q9V3E5,NM_168299.2
Q9VZP5,NP_001246599.1
Q9VZP5,NM_001259670.2
Q9VZP5,NP_001246602.1
Q9VZP5,NM_001259673.2
Q9VZP5,NP_651974.1
Q9VZP5,NM_143717.3
Q9VAY4,NP_001163751.1
Q9VAY4,NM_001170280.2
Q9VAY4,NP_733240.1
Q9VAY4,NM_170361.3
H1UUN3,NP_001246236.1
H1UUN3,NM_001259307.3
H1UUN3,NP_788303.1
H1UUN3,NM_176123.5
A8JNV1,NP_001097635.2
A8JNV1,NM_001104165.2
A8JNV1,NP_001262003.1
A8JNV1,NM_001275074.1
Q9VXL9,NP_573090.3
Q9VXL9,NM_132862.3
Q7K155,NP_648539.1
Q7K155,NM_140282.3
Q7K155,NP_729777.1
Q7K155,NM_168486.2
Q9VVX6,NP_649096.1
Q9VVX6,NM_140839.4
Q9VVX6,NP_730391.1
Q9VVX6,NM_168789.5
Q6NR30,NP_001286529.1
Q6NR30,NM_001299600.1
Q6NR30,NP_001286530.1
Q6NR30,NM_001299601.1
Q6NR30,NP_611214.1
Q6NR30,NM_137370.3
Q6NR30,NP_725678.1
Q6NR30,NM_166229.3
Q9VI05,NP_001287212.1
Q9VI05,NM_001300283.1
Q9VI05,NP_649731.1
Q9VI05,NM_141474.3
Q95T08,NP_649774.1
Q95T08,NM_141517.4
Q9VS14,NP_648077.1
Q9VS14,NM_139820.2
Q8MRM0,NP_572886.2
Q8MRM0,NM_132658.2
E4NKH6,NP_001245814.1
E4NKH6,NM_001258885.2
Q9VFR8,NP_650309.1
Q9VFR8,NM_142052.2
Q9VRG8,NP_608450.1
Q9VRG8,NM_134606.4
Q9VRG8,NP_728413.1
Q9VRG8,NM_167743.2
Q9VZR7,NP_647798.1
Q9VZR7,NM_139541.3
A8DYH6,NP_001097358.1
A8DYH6,NM_001103888.3
A8DYH6,NP_001286536.1
A8DYH6,NM_001299607.1
Q0KI97,NP_001036690.1
Q0KI97,NM_001043225.2
Q9VFM6,NP_650339.1
Q9VFM6,NM_142082.3
A1Z8H4,NP_610657.1
A1Z8H4,NM_136813.2
Q0IGX4,NP_610189.2
Q0IGX4,NM_136345.2
Q0IGX4,NP_724438.1
Q0IGX4,NM_165450.3
Q9VE73,NP_650723.1
Q9VE73,NM_142466.3
Q9VXZ0,NP_001285259.1
Q9VXZ0,NM_001298330.1
Q9VXZ0,NP_001285260.1
Q9VXZ0,NM_001298331.1
Q9VXZ0,NP_572993.1
Q9VXZ0,NM_132765.2
Q9VA81,NP_524593.1
Q9VA81,NM_079854.2
Q6IWN7,NP_001162637.1
Q6IWN7,NM_001169166.1
Q8SXR5,NP_611068.3
Q8SXR5,NM_137224.3
Q9VY15,NP_001162756.1
Q9VY15,NM_001169285.2
Q9VY15,NP_001162757.1
Q9VY15,NM_001169286.2
Q9VY15,NP_572972.1
Q9VY15,NM_132744.3
Q9VY15,NP_996436.1
Q9VY15,NM_206713.3
Q9VEK1,NP_650625.1
Q9VEK1,NM_142368.2
Q95SE8,NP_001137944.1
Q95SE8,NM_001144472.3
Q95SE8,NP_001137945.1
Q95SE8,NM_001144473.3
Q7K0G4,NP_610988.1
Q7K0G4,NM_137144.4
Q9VNY1,NP_649363.1
Q9VNY1,NM_141106.2
Q7JWQ7,NP_611652.2
Q7JWQ7,NM_137808.3
Q7JWQ7,NP_726176.1
Q7JWQ7,NM_166519.2
Q9VPD6,NP_649239.1
Q9VPD6,NM_140982.2
Q86LF6,NP_001033998.1
Q86LF6,NM_001038909.2
Q9W2W2,NP_001259403.1
Q9W2W2,NM_001272474.1
Q9W2W2,NP_572618.1
Q9W2W2,NM_132390.2
Q9W409,NP_572312.1
Q9W409,NM_132084.3
Q9VGP9,NP_650066.1
Q9VGP9,NM_141809.3
Q9VFI6,NP_650372.1
Q9VFI6,NM_142115.2
A4V4Q7,NP_001245736.1
A4V4Q7,NM_001258807.3
A4V4Q7,NP_001259671.1
A4V4Q7,NM_001272742.2
A4V4Q7,NP_001259672.1
A4V4Q7,NM_001272743.1
A4V4Q7,NP_523399.1
A4V4Q7,NM_078675.4
A4V4Q7,NP_728145.1
A4V4Q7,NM_167610.4
A4V4Q7,NP_996500.1
A4V4Q7,NM_206777.2
Q6IGD9,NP_001097326.1
Q6IGD9,NM_001103856.2
Q9VHI1,NP_001163564.1
Q9VHI1,NM_001170093.2
Q9VHI1,NP_649863.1
Q9VHI1,NM_141606.4
A0A0B4K6Z0,NP_001247258.1
A0A0B4K6Z0,NM_001260329.2
A0A0B4K6Z0,NP_001247261.1
A0A0B4K6Z0,NM_001260332.2
A0A0B4K6Z0,NP_001247262.1
A0A0B4K6Z0,NM_001260333.2
Q9VZU7,NP_001246589.1
Q9VZU7,NM_001259660.2
Q9VZU7,NP_001334708.1
Q9VZU7,NM_001347744.1
Q9VZU7,NP_647773.1
Q9VZU7,NM_139516.1
A0A0B4JD53,NP_001189003.1
A0A0B4JD53,NM_001202074.2
A0A0B4JD53,NP_001189005.1
A0A0B4JD53,NM_001202076.1
Q7JRM9,NP_523722.1
Q7JRM9,NM_078998.4
Q7JRM9,NP_725239.1
Q7JRM9,NM_165958.2
Q7JRM9,NP_725241.2
Q7JRM9,NM_165960.2
Q8IMU2,NP_733071.1
Q8IMU2,NM_170192.2
Q9VAF4,NP_651737.1
Q9VAF4,NM_143480.4
Q9VBL3,NP_651435.1
Q9VBL3,NM_143178.2
Q9VUZ8,NP_648848.1
Q9VUZ8,NM_140591.4
Q8SWZ1,NP_001286298.1
Q8SWZ1,NM_001299369.1
Q8SWZ1,NP_610619.2
Q8SWZ1,NM_136775.3
O76462,NP_477372.1
O76462,NM_058024.4
Q9VRF8,NP_001259759.1
Q9VRF8,NM_001272830.1
Q9VRF8,NP_728399.1
Q9VRF8,NM_167736.3
Q9VX24,NP_573239.1
Q9VX24,NM_133011.3
X2JA05,NP_001284754.1
X2JA05,NM_001297825.1
X2JA05,NP_569852.1
X2JA05,NM_130496.4
Q8SZS0,NP_732703.1
Q8SZS0,NM_169997.5
Q9VC09,NP_001262939.1
Q9VC09,NM_001276010.1
Q9VC09,NP_651311.2
Q9VC09,NM_143054.4
Q8WS79,NP_648183.3
Q8WS79,NM_139926.3
Q9VGA0,NP_001287303.1
Q9VGA0,NM_001300374.1
Q9VGA0,NP_650181.1
Q9VGA0,NM_141924.2
A1Z9S5,NP_788354.1
A1Z9S5,NM_176174.3
Q9VRY3,NP_648055.1
Q9VRY3,NM_139798.4
Q9VRY3,NP_996007.1
Q9VRY3,NM_206285.1
Q8MRM7,NP_001014555.1
Q8MRM7,NM_001014555.2
B7Z107,NP_001138136.1
B7Z107,NM_001144664.3
B7Z107,NP_001138137.1
B7Z107,NM_001144665.3
Q9W588,NP_001162634.1
Q9W588,NM_001169163.1
Q9W588,NP_001284780.1
Q9W588,NM_001297851.1
Q9W588,NP_001284781.1
Q9W588,NM_001297852.1
Q9W588,NP_001284782.1
Q9W588,NM_001297853.1
Q9W588,NP_569917.1
Q9W588,NM_130561.3
A0A0B4LHE5,NP_001287444.1
A0A0B4LHE5,NM_001300515.1
A0A0B4LHE5,NP_001303518.1
A0A0B4LHE5,NM_001316589.1
A0A0B4JDD0,NP_001189195.2
A0A0B4JDD0,NM_001202266.2
A0A0B4JDD0,NP_001303416.1
A0A0B4JDD0,NM_001316487.1
H9ZYQ1,NP_001247146.1
H9ZYQ1,NM_001260217.2
Q9I7U1,NP_647703.1
Q9I7U1,NM_139446.4
Q9I7U1,NP_728727.1
Q9I7U1,NM_167942.3
Q9VFX6,NP_731780.1
Q9VFX6,NM_169499.2
Q9VFX4,NP_001034050.1
Q9VFX4,NM_001038961.2
Q9VX43,NP_001259652.1
Q9VX43,NM_001272723.1
Q9VX43,NP_001259653.1
Q9VX43,NM_001272724.1
Q9VX43,NP_573222.3
Q9VX43,NM_132994.2
Q9VWI3,NP_001285438.1
Q9VWI3,NM_001298509.1
Q9VWI3,NP_728245.1
Q9VWI3,NM_167650.2
Q8MT42,NP_001245948.1
Q8MT42,NM_001259019.2
Q8MT42,NP_609268.2
Q8MT42,NM_135424.5
Q7KQN5,NP_001245421.1
Q7KQN5,NM_001258492.3
Q7KQN5,NP_995596.1
Q7KQN5,NM_205874.3
A0A0B4KEI4,NP_001260870.2
A0A0B4KEI4,NM_001273941.3
A0A0B4KEI4,NP_001286288.2
A0A0B4KEI4,NM_001299359.2
Q9VCD3,NP_651214.2
Q9VCD3,NM_142957.3
Q4V4X9,NP_001163424.1
Q4V4X9,NM_001169953.1
Q76NS2,NP_001245633.1
Q76NS2,NM_001258704.1
Q76NS2,NP_001259469.1
Q76NS2,NM_001272540.1
Q76NS2,NP_727578.3
Q76NS2,NM_167312.4
Q9VM15,NP_001260192.1
Q9VM15,NM_001273263.1
Q9VM15,NP_609117.4
Q9VM15,NM_135273.5
Q9VC79,NP_651258.1
Q9VC79,NM_143001.3
Q9W4J6,NP_572169.1
Q9W4J6,NM_131941.4
Q9VS76,NP_648127.1
Q9VS76,NM_139870.2
Q9VWD7,NP_001259726.1
Q9VWD7,NM_001272797.1
Q9VWD7,NP_001285459.1
Q9VWD7,NM_001298530.1
Q9VWD7,NP_608346.1
Q9VWD7,NM_134502.4
Q9VL66,NP_001260306.1
Q9VL66,NM_001273377.1
Q9VL66,NP_609324.2
Q9VL66,NM_135480.4
Q9VV11,NP_648857.1
Q9VV11,NM_140600.3
C8VV60,NP_001287048.1
C8VV60,NM_001300119.1
C8VV60,NP_648576.1
C8VV60,NM_140319.3
Q9VFL2,NP_650351.2
Q9VFL2,NM_142094.2
Q9VYJ4,NP_001259494.1
Q9VYJ4,NM_001272565.1
Q9VYJ4,NP_572828.1
Q9VYJ4,NM_132600.2
Q9VYJ4,NP_727641.1
Q9VYJ4,NM_167337.2
M9ND65,NP_001245974.1
M9ND65,NM_001259045.1
M9ND65,NP_001285831.1
M9ND65,NM_001298902.1
Q8T0S3,NP_001285718.1
Q8T0S3,NM_001298789.1
Q8T0S3,NP_609149.3
Q8T0S3,NM_135305.4
Q9VQL1,NP_001259982.1
Q9VQL1,NM_001273053.1
Q9VQL1,NP_608743.2
Q9VQL1,NM_134899.3
Q8IPN6,NP_001138006.1
Q8IPN6,NM_001144534.2
Q8IPN6,NP_730916.1
Q8IPN6,NM_169045.2
Q9I7J4,NP_001247095.1
Q9I7J4,NM_001260166.2
Q9I7J4,NP_001247096.1
Q9I7J4,NM_001260167.1
Q9I7J4,NP_731895.1
Q9I7J4,NM_169573.3
Q9W009,NP_001286920.1
Q9W009,NM_001299991.1
Q9W009,NP_647725.1
Q9W009,NM_139468.2
Q9W009,NP_728749.1
Q9W009,NM_167950.2
Q9W009,NP_728750.1
Q9W009,NM_167951.2
Q8MSM9,NP_649787.2
Q8MSM9,NM_141530.2
Q9W4X2,NP_525055.1
Q9W4X2,NM_080316.2
Q9W2H3,NP_611582.1
Q9W2H3,NM_137738.3
Q0E931,NP_611302.1
Q0E931,NM_137458.3
Q0E931,NP_725760.1
Q0E931,NM_166274.2
Q9XZ10,NP_651672.1
Q9XZ10,NM_143415.3
Q9XZ10,NP_733270.1
Q9XZ10,NM_170391.3
Q9VV75,NP_001261955.1
Q9VV75,NM_001275026.1
Q9VV75,NP_648905.1
Q9VV75,NM_140648.2
Q9VIJ0,NP_001286109.1
Q9VIJ0,NM_001299180.1
Q9VIJ0,NP_724293.2
Q9VIJ0,NM_165345.3
Q9VRE6,NP_001027082.1
Q9VRE6,NM_001031911.1
Q9VNX0,NP_001262199.1
Q9VNX0,NM_001275270.1
Q9VNX0,NP_649372.1
Q9VNX0,NM_141115.2
Q6IJF3,NP_001097870.2
Q6IJF3,NM_001104400.2
Q8IQD3,NP_001303410.1
Q8IQD3,NM_001316481.1
Q8IQD3,NP_001303411.1
Q8IQD3,NM_001316482.1
Q8IQD3,NP_729555.4
Q8IQD3,NM_168375.5
Q9VZE4,NP_647887.1
Q9VZE4,NM_139630.3
Q7KSE0,NP_732298.3
Q7KSE0,NM_169791.3
Q29R48,NP_001162646.1
Q29R48,NM_001169175.2
Q9VZ18,NP_001285115.1
Q9VZ18,NM_001298186.1
Q9VZ18,NP_572696.1
Q9VZ18,NM_132468.3
Q961M4,NP_001284864.1
Q961M4,NM_001297935.1
Q7JUM3,NP_001286547.1
Q7JUM3,NM_001299618.1
Q7JUM3,NP_611257.1
Q7JUM3,NM_137413.2
Q9W478,NP_572259.1
Q9W478,NM_132031.3
A0A0B4LG04,NP_001286642.1
A0A0B4LG04,NM_001299713.1
A0A0B4LG04,NP_001286643.1
A0A0B4LG04,NM_001299714.1
A0A0B4LG04,NP_611509.1
A0A0B4LG04,NM_137665.2
Q9VKF0,NP_001260394.1
Q9VKF0,NM_001273465.1
Q9VKF0,NP_609519.1
Q9VKF0,NM_135675.4
Q8IMI0,NP_001163778.1
Q8IMI0,NM_001170307.1
Q8IMI0,NP_733386.1
Q8IMI0,NM_170507.2
Q9VNZ3,NP_649352.1
Q9VNZ3,NM_141095.3
Q9VPY7,NP_608584.1
Q9VPY7,NM_134740.4
Q9VY27,NP_572965.1
Q9VY27,NM_132737.2
Q9W4J4,NP_001284863.1
Q9W4J4,NM_001297934.1
Q9W4J4,NP_572171.1
Q9W4J4,NM_131943.5
Q8IMV4,NP_651298.1
Q8IMV4,NM_143041.3
Q9I7T5,NP_728910.1
Q9I7T5,NM_168044.1
Q9V470,NP_001286941.1
Q9V470,NM_001300012.1
Q9V470,NP_651963.1
Q9V470,NM_143706.5
Q6NLJ5,NP_001097231.1
Q6NLJ5,NM_001103761.2
Q6NLJ5,NP_724672.1
Q6NLJ5,NM_165604.3
Q9VTC1,NP_648413.1
Q9VTC1,NM_140156.3
Q9VV02,NP_648852.1
Q9VV02,NM_140595.3
Q8T0U6,NP_727418.1
Q8T0U6,NM_167229.2
Q9VH85,NP_001262432.1
Q9VH85,NM_001275503.1
Q9VH85,NP_649933.1
Q9VH85,NM_141676.3
C1C553,NP_001163609.1
C1C553,NM_001170138.1
C1C553,NP_001163613.1
C1C553,NM_001170142.1
Q9VMB6,NP_001285680.1
Q9VMB6,NM_001298751.1
Q9VMB6,NP_609049.1
Q9VMB6,NM_135205.4
Q9VZE2,NP_001163347.1
Q9VZE2,NM_001169876.2
Q9VUM3,NP_648758.1
Q9VUM3,NM_140501.3
B5RIR1,NP_001260163.1
B5RIR1,NM_001273234.1
B5RIR1,NP_477167.1
B5RIR1,NM_057819.4
Q8T476,NP_729190.1
Q8T476,NM_168180.2
Q9VLP0,NP_609212.2
Q9VLP0,NM_135368.3
Q8T4C6,NP_001163167.1
Q8T4C6,NM_001169696.1
Q9VFL8,NP_650346.1
Q9VFL8,NM_142089.4
Q9VMP2,NP_608943.1
Q9VMP2,NM_135099.1
Q9VMP2,NP_723099.1
Q9VMP2,NM_164651.1
Q9VMP2,NP_723100.1
Q9VMP2,NM_164652.1
Q9VP25,NP_649321.1
Q9VP25,NM_141064.3
Q7YZ99,NP_001246548.1
Q7YZ99,NM_001259619.2
Q7YZ99,NP_647642.2
Q7YZ99,NM_139385.4
Q9W4C4,NP_001245532.1
Q9W4C4,NM_001258603.2
Q9W4C4,NP_572221.1
Q9W4C4,NM_131993.4
Q9W4C4,NP_726991.1
Q9W4C4,NM_167033.3
M9PCI2,NP_001261849.1
M9PCI2,NM_001274920.1
M9PCI2,NP_651965.1
M9PCI2,NM_143708.3
Q8SWW7,NP_572279.1
Q8SWW7,NM_132051.2
Q9VMI3,NP_001285657.1
Q9VMI3,NM_001298728.1
Q9VMI3,NP_608987.1
Q9VMI3,NM_135143.3
Q9VTN4,NP_648506.1
Q9VTN4,NM_140249.2
E0R7Q1,NP_001262721.1
E0R7Q1,NM_001275792.1
E0R7Q1,NP_001303510.1
E0R7Q1,NM_001316581.1
Q8IN91,NP_001287384.1
Q8IN91,NM_001300455.1
Q8IN91,NP_732289.1
Q8IN91,NM_169786.3
Q9VET9,NP_477462.1
Q9VET9,NM_058114.4
F0JAR5,NP_001246329.1
F0JAR5,NM_001259400.2
Q9VX56,NP_001285371.1
Q9VX56,NM_001298442.1
Q9VX56,NP_573213.1
Q9VX56,NM_132985.4
Q9VX56,NP_728076.1
Q9VX56,NM_167567.2
Q9VX56,NP_728077.1
Q9VX56,NM_167568.3
Q9VX56,NP_788921.1
Q9VX56,NM_176748.2
Q6NPA6,NP_001014542.1
Q6NPA6,NM_001014542.3
C7LAH8,NP_001189319.1
C7LAH8,NM_001202390.1
C7LAH8,NP_001247373.1
C7LAH8,NM_001260444.2
Q9VR42,NP_608871.1
Q9VR42,NM_135027.4
Q9VAH7,NP_001263082.1
Q9VAH7,NM_001276153.1
Q9VAH7,NP_651722.1
Q9VAH7,NM_143465.2
Q4V467,NP_001097702.1
Q4V467,NM_001104232.1
Q8T389,NP_725873.1
Q8T389,NM_166340.3
Q9VG59,NP_650208.1
Q9VG59,NM_141951.1
Q9VNP3,NP_730768.1
Q9VNP3,NM_168979.4
Q9VZ20,NP_572694.1
Q9VZ20,NM_132466.3
Q9VZ20,NP_727501.1
Q9VZ20,NM_167274.2
C7LAE5,NP_001188528.1
C7LAE5,NM_001201599.2
C7LAE5,NP_001245481.1
C7LAE5,NM_001258552.1
Q86BK9,NP_001137823.1
Q86BK9,NM_001144351.3
Q86BK9,NP_001137824.1
Q86BK9,NM_001144352.3
Q86BK9,NP_788052.1
Q86BK9,NM_176038.3
Q9VQ14,NP_722707.1
Q9VQ14,NM_164420.2
Q4V5H1,NP_001246149.1
Q4V5H1,NM_001259220.2
Q4V5H1,NP_610224.1
Q4V5H1,NM_136380.3
Q9VL75,NP_524867.2
Q9VL75,NM_080128.5
Q9VMT1,NP_787990.1
Q9VMT1,NM_175976.2
Q9VSJ6,NP_001286982.1
Q9VSJ6,NM_001300053.1
Q9VSJ6,NP_648221.3
Q9VSJ6,NM_139964.3
Q9W512,NP_001284808.1
Q9W512,NM_001297879.1
Q9W512,NP_652510.2
Q9W512,NM_144253.3
Q9W4N5,NP_001303565.1
Q9W4N5,NM_001316636.1
Q9W4N5,NP_570089.1
Q9W4N5,NM_130733.2
Q7JZI2,NP_524132.1
Q7JZI2,NM_079408.6
Q7JZI2,NP_730317.1
Q7JZI2,NM_168754.3
Q7K3Z8,NP_001285749.1
Q7K3Z8,NM_001298820.1
Q7K3Z8,NP_001285750.1
Q7K3Z8,NM_001298821.1
Q7K3Z8,NP_609216.1
Q7K3Z8,NM_135372.4
Q7K3Z8,NP_723380.1
Q7K3Z8,NM_164811.3
Q9VA66,NP_651800.2
Q9VA66,NM_143543.3
Q9VRJ6,NP_647948.1
Q9VRJ6,NM_139691.2
Q9W5R5,NP_001036397.2
Q9W5R5,NM_001042932.2
Q9W5R5,NP_001036399.1
Q9W5R5,NM_001042934.2
Q9VDA0,NP_001262806.1
Q9VDA0,NM_001275877.1
Q9VDA0,NP_650971.2
Q9VDA0,NM_142714.3
M9PFW8,NP_001261956.1
M9PFW8,NM_001275027.1
M9PFW8,NP_001287084.1
M9PFW8,NM_001300155.1
Q9VPI4,NP_722589.1
Q9VPI4,NM_164353.2
Q541C3,NP_001260362.1
Q541C3,NM_001273433.1
Q541C3,NP_001285814.1
Q541C3,NM_001298885.1
Q541C3,NP_477137.1
Q541C3,NM_057789.4
Q541C3,NP_723616.1
Q541C3,NM_164943.2
A0A126GUS7,NP_001303443.1
A0A126GUS7,NM_001316514.1
A0A126GUS7,NP_001303444.1
A0A126GUS7,NM_001316515.1
A0A126GUS7,NP_731443.1
A0A126GUS7,NM_169324.2
A0A126GUS7,NP_731444.1
A0A126GUS7,NM_169325.3
Q9VLP6,NP_609206.1
Q9VLP6,NM_135362.4
A4V1P2,NP_001261608.1
A4V1P2,NM_001274679.1
A4V1P2,NP_648266.1
A4V1P2,NM_140009.3
A4V1P2,NP_729427.1
A4V1P2,NM_168300.3
A4V1P2,NP_729428.1
A4V1P2,NM_168301.3
Q9VWI5,NP_001285437.1
Q9VWI5,NM_001298508.1
Q9VWI5,NP_728244.1
Q9VWI5,NM_167649.2
Q9W3X8,NP_572337.1
Q9W3X8,NM_132109.2
Q9VEG5,NP_001303480.1
Q9VEG5,NM_001316551.1
Q9VEG5,NP_650649.1
Q9VEG5,NM_142392.3
Q8T9D0,NP_649441.1
Q8T9D0,NM_141184.3
Q9VK16,NP_001260438.1
Q9VK16,NM_001273509.2
Q9VK16,NP_609621.1
Q9VK16,NM_135777.3
Q9V9M7,NP_001260689.1
Q9V9M7,NM_001273760.1
Q9V9M7,NP_001286133.1
Q9V9M7,NM_001299204.1
Q9V9M7,NP_610144.1
Q9V9M7,NM_136300.3
Q9VVS5,NP_649058.1
Q9VVS5,NM_140801.4
A0A0B4LH53,NP_001287318.1
A0A0B4LH53,NM_001300389.1
A0A0B4LH53,NP_001287319.1
A0A0B4LH53,NM_001300390.1
A0A0B4LH53,NP_788676.1
A0A0B4LH53,NM_176499.2
D5SHU8,NP_001260972.1
D5SHU8,NM_001274043.1
Q8IR42,NP_001033845.1
Q8IR42,NM_001038756.2
Q3ZAK6,NP_995765.1
Q3ZAK6,NM_206043.3
Q9VBX7,NP_001027210.1
Q9VBX7,NM_001032039.3
Q9VBX7,NP_788738.1
Q9VBX7,NM_176561.3
Q9VCT2,NP_001287477.1
Q9VCT2,NM_001300548.1
Q9VCT2,NP_651105.1
Q9VCT2,NM_142848.3
Q7KW26,NP_569862.3
Q7KW26,NM_130506.3
Q8IPD5,NP_995678.1
Q8IPD5,NM_205956.2
A4UZR3,NP_001261115.1
A4UZR3,NM_001274186.1
A4UZR3,NP_524821.1
A4UZR3,NM_080082.3
A4UZR3,NP_726023.1
A4UZR3,NM_166421.2
A4UZR3,NP_726024.1
A4UZR3,NM_166422.2
Q9VQB6,NP_001259932.1
Q9VQB6,NM_001273003.1
Q9VQB6,NP_001259933.1
Q9VQB6,NM_001273004.1
Q9VQB6,NP_608677.1
Q9VQB6,NM_134833.5
Q9VQB6,NP_722803.1
Q9VQB6,NM_164481.2
Q5BIG7,NP_724754.1
Q5BIG7,NM_165650.3
Q9VGP3,NP_650069.2
Q9VGP3,NM_141812.3
Q9W2F4,NP_536784.1
Q9W2F4,NM_080523.4
Q9W304,NP_001285067.1
Q9W304,NM_001298138.1
Q9W304,NP_572590.1
Q9W304,NM_132362.1
Q8I0H4,NP_723314.1
Q8I0H4,NM_164770.1
Q9VHW8,NP_524908.1
Q9VHW8,NM_080169.3
Q9VL42,NP_001097136.2
Q9VL42,NM_001103666.3
Q9VL42,NP_001260314.1
Q9VL42,NM_001273385.1
Q8MRN5,NP_001303538.1
Q8MRN5,NM_001316609.1
Q8MRN5,NP_732653.2
Q8MRN5,NM_169965.2
Q9VKR2,NP_609443.1
Q9VKR2,NM_135599.5
Q9VLM4,NP_001188725.1
Q9VLM4,NM_001201796.2
Q9VLM4,NP_723384.1
Q9VLM4,NM_164813.4
Q9VK65,NP_609583.1
Q9VK65,NM_135739.3
A8JRB8,NP_001097923.1
A8JRB8,NM_001104453.2
